,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
508,Time Is Cold (Coffee House Version),Jeffrey East,Time Is Cold (Coffee House Version),47,188541,2018-02-15,1,0.602,0.275,10,-11.688,1,0.031,0.896,0.0,0.155,0.343,143.945,4,country
509,Forever Girl,Jon Langston,Jon Langston - EP,61,239936,2015-12-11,5,0.581,0.439,11,-5.817,1,0.0273,0.37,0.0,0.092,0.324,140.161,4,country
510,Dive Bar Saints,Home Free,Dive Bar Saints,57,200334,2019-05-17,1,0.427,0.507,6,-7.475,1,0.0317,0.42,0.0,0.11,0.427,100.274,4,country
511,Crackin’ Cold Ones With The Boys,The Cadillac Three,Crackin' Cold Ones With The Boys,55,154244,2019-04-12,1,0.602,0.763,2,-5.331,1,0.0478,0.00438,0.00733,0.0875,0.505,131.025,4,country
512,Roll,Logan Brill,Roll,38,243199,2019-05-03,1,0.589,0.902,9,-3.015,0,0.0672,0.103,2.61e-05,0.299,0.901,144.043,4,country
513,Down For It,Willie Jones,Down For It,60,194837,2019-04-26,1,0.614,0.869,9,-3.234,1,0.0379,0.201,0.0,0.0903,0.506,82.021,4,country
514,More Hearts Than Mine,Ingrid Andress,More Hearts Than Mine,59,214160,2019-04-05,1,0.413,0.428,0,-7.414,1,0.0296,0.111,0.0,0.114,0.391,79.985,4,country
515,House Fire,Tyler Childers,Country Squire,47,232973,2019-05-17,5,0.519,0.707,5,-8.424,1,0.0272,0.241,0.102,0.267,0.545,93.348,4,country
516,Dirty It Up,Sam Grow,Love and Whiskey,48,194250,2019-05-03,8,0.525,0.897,7,-5.295,0,0.0551,0.00322,0.0,0.113,0.663,165.206,4,country
517,Make Me Want To,Jimmie Allen,Mercury Lane,18,172280,2018-09-21,1,0.519,0.872,2,-3.212,1,0.0616,0.0793,0.0,0.111,0.74,179.965,4,country
518,Easy,Emily Hackett,Easy,32,261720,2019-05-17,1,0.512,0.6,2,-7.044,1,0.0355,0.414,0.0115,0.0761,0.242,152.027,4,country
519,Where We Began,Brennin Hunt,Where We Began,30,254720,2019-05-17,1,0.493,0.752,8,-4.304,1,0.0458,0.179,5.48e-06,0.0901,0.411,138.148,4,country
520,You Shoulda Been There,Thompson Square,You Shoulda Been There,47,180830,2019-04-24,1,0.731,0.59,10,-7.557,1,0.143,0.239,0.0,0.09,0.797,80.054,4,country
521,Night Lights,Levi Hummon,Night Lights,56,174051,2019-03-29,1,0.689,0.778,11,-4.551,1,0.0459,0.0271,0.0,0.0591,0.538,109.968,4,country
522,Life I'm Livin',Adam Sanders,Life I'm Livin',54,173866,2019-05-03,1,0.677,0.891,8,-3.224,1,0.043,0.249,0.0,0.147,0.697,121.985,4,country
523,Single Man,High Valley,Single Man,64,206586,2019-04-03,1,0.594,0.966,0,-4.627,1,0.0601,0.083,0.0,0.0829,0.637,124.032,4,country
524,Be Alright,Parmalee,Be Alright,61,201026,2019-03-15,1,0.598,0.861,10,-3.215,1,0.0424,0.0453,0.0,0.257,0.325,128.025,4,country
525,The Way It Goes,Stephen Carey,The Way It Goes,45,167884,2019-05-17,1,0.703,0.74,1,-5.119,0,0.0488,0.0121,1.11e-06,0.29,0.815,103.972,4,country
