,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
155,MIDNIGHT SUN,OAU,MIDNIGHT SUN,40,304586,2018-08-24,1,0.535,0.706,7,-8.141,1,0.0344,0.19,0.0,0.324,0.333,135.035,4,folk
156,Embers,The Brevet,E M B E R S: Ch. 2,41,190000,2016-08-05,2,0.513,0.926,6,-4.299,0,0.0682,0.000201,6.89e-05,0.317,0.653,157.977,4,folk
157,"Easy, Love",Tom West,Oncoming Clouds,47,207069,2015-04-28,1,0.538,0.626,8,-10.333,0,0.0426,0.746,0.000383,0.198,0.337,120.971,4,folk
158,Do Right,Wild Rivers,Do Right,3,213453,2017-03-01,1,0.718,0.415,5,-9.526,1,0.0436,0.63,0.0,0.128,0.203,132.914,4,folk
159,What to Do,Bandits on the Run,The Criminal Record,38,228920,2017-03-24,5,0.541,0.318,0,-10.762,1,0.0453,0.836,1.22e-06,0.115,0.31,171.937,4,folk
160,Bottom Of The Sea,Sean McConnell,Sean McConnell,3,201840,2016-05-13,3,0.574,0.805,0,-7.939,1,0.0357,0.0132,3.45e-05,0.182,0.441,95.978,4,folk
161,When We Were Young,Falls,When We Were Young,10,198613,2015-09-25,1,0.559,0.754,5,-4.877,1,0.0259,0.0694,7.14e-05,0.129,0.592,104.995,4,folk
162,The Ghost In Your Smile,Jarle Skavhellen,The Ghost In Your Smile // Seventeen,5,227760,2016-11-18,1,0.535,0.455,0,-11.15,1,0.034,0.439,0.0358,0.119,0.428,87.442,4,folk
163,The Heart - Live Room Version,NEEDTOBREATHE,60/50 Ocean Way: The Live Room Sessions,40,216415,2014-04-15,2,0.668,0.847,0,-6.329,1,0.0261,0.0611,4.29e-06,0.16,0.544,100.698,4,folk
164,Villains,Johnnyswim,Georgica Pond,47,261613,2016-10-14,4,0.599,0.735,6,-4.7,0,0.0518,0.0685,0.0,0.111,0.467,106.981,4,folk
165,Geronimo,Sheppard,Geronimo,15,218227,2014-01-01,1,0.707,0.771,7,-6.275,1,0.0783,0.434,0.0013,0.115,0.437,142.016,4,folk
166,Take It All,Sawyer Fredericks,A Good Storm,43,220973,2016-05-13,1,0.654,0.886,5,-5.29,1,0.0416,0.00689,0.0,0.136,0.626,94.014,4,folk
167,Our Bodies,Emil Landman,Our Bodies,11,189906,2016-06-17,1,0.761,0.542,4,-5.256,1,0.0269,0.561,1.53e-06,0.258,0.87,81.975,4,folk
168,It's a Longer Road to California Than I Thought,The Wind and The Wave,It's a Longer Road to California Than I Thought,33,214840,2014-07-08,1,0.496,0.856,2,-3.986,1,0.051,0.186,4.69e-05,0.356,0.592,82.503,4,folk
169,Where You Wanna Go (feat. Emily Hearn),Graham Colton,Where You Wanna Go (feat. Emily Hearn),39,204598,2016-07-08,1,0.598,0.792,5,-7.182,1,0.0561,0.335,0.000134,0.321,0.414,125.005,4,folk
170,No Matter Where You Are,Us The Duo,No Matter Where You Are,57,178826,2014-05-06,2,0.694,0.668,4,-5.815,1,0.0333,0.0355,0.0,0.27,0.474,132.031,4,folk
171,Wildfire,Seafret,Tell Me It's Real (Deluxe),60,224800,2016-01-29,3,0.587,0.58,6,-7.867,1,0.0329,0.252,0.00243,0.105,0.193,131.953,4,folk
172,Love Is War - Radio Mix,American Young,AY,40,184440,2016-03-04,3,0.589,0.564,10,-7.707,1,0.0303,0.573,0.0,0.102,0.432,139.827,4,folk
173,Lost,Jack and White,Lost,39,225466,2015-11-13,1,0.701,0.537,0,-7.118,1,0.0414,0.348,5.32e-05,0.121,0.134,109.73,4,folk
174,Sky in Your Bones,Tutlie,Young Cries,38,173372,2014-03-21,2,0.46,0.714,4,-8.816,1,0.0301,0.0311,0.936,0.627,0.178,144.069,4,folk
175,Bungalow,Scott Helman,Augusta,47,212093,2014-10-14,1,0.707,0.828,1,-4.782,1,0.0458,0.0415,1.77e-06,0.107,0.538,119.984,4,folk
176,Runaway,Ziggy Alberts,Four Feet in the Forest,3,272733,2016-05-09,3,0.752,0.498,5,-11.936,1,0.0412,0.33,0.000134,0.351,0.505,109.992,4,folk
177,Coming Home,The Saint Johns,Dead Of Night,38,251933,2016-03-04,8,0.459,0.89,4,-5.404,0,0.0375,0.000778,7.32e-06,0.188,0.457,99.973,4,folk
178,James,Sam Brookes,Kairos,54,211106,2014-03-17,3,0.581,0.451,0,-14.681,1,0.0498,0.641,0.00141,0.266,0.35,86.785,4,folk
179,Left With The Wolves,Nathan Hawes,Left With The Wolves,46,229334,2016-01-29,1,0.663,0.755,2,-5.169,0,0.0297,0.241,2.43e-06,0.222,0.359,108.998,4,folk
180,Feels,Son Mieux,Easy,3,206680,2015-10-05,2,0.625,0.524,8,-5.843,1,0.0286,0.776,0.0,0.0669,0.259,121.958,4,folk
181,Fills Me Up,Big Little Lions,Just Keep Moving,39,175689,2016-05-06,1,0.721,0.748,1,-6.638,1,0.0329,0.00184,0.00493,0.111,0.384,119.991,4,folk
182,Gone,The Show Ponies,We're Not Lost,47,158826,2013-10-12,2,0.725,0.666,2,-5.514,1,0.0774,0.754,1.05e-06,0.15,0.582,120.139,4,folk
183,The Hunt,River Whyless,The Hunt,42,202110,2015-07-29,1,0.582,0.591,2,-10.414,1,0.0295,0.325,0.37,0.0977,0.278,114.084,4,folk
184,Run Wild,Laney Jones,Run Wild - Single,5,199131,2015-11-06,1,0.623,0.581,5,-7.751,1,0.0324,0.0258,0.0541,0.0993,0.454,135.033,4,folk
185,Waiting Here,Jake Isaac,Waiting Here (Remixes),51,234240,2015-01-13,1,0.656,0.545,4,-8.746,1,0.0255,0.226,0.00401,0.231,0.395,124.948,4,folk
186,Archers,The Ballroom Thieves,A Wolf in the Doorway,43,156853,2015-04-21,1,0.555,0.513,0,-7.814,1,0.0333,0.0324,0.0,0.24,0.345,80.923,4,folk
187,Go Back,Darlingside,Birds Say,40,178555,2015-09-18,5,0.323,0.458,9,-7.991,1,0.0306,0.0012,1.1e-06,0.289,0.234,137.996,4,folk
188,You Know Me,Air Traffic Controller,NORDO,43,240680,2012-06-26,3,0.519,0.861,6,-6.413,0,0.0404,0.000665,1.21e-06,0.134,0.825,138.048,4,folk
189,Where's Your Heart Gone (Simlish Version),Golden Youth,Where's Your Heart Gone (Simlish Version),37,244299,2015-02-05,1,0.622,0.543,2,-10.575,1,0.023,0.389,0.0112,0.458,0.445,97.018,4,folk
190,High,Young Rising Sons,Young Rising Sons,50,165720,2014-07-08,1,0.644,0.85,7,-5.158,1,0.0443,0.0244,0.000135,0.28,0.508,117.017,4,folk
191,Nowhere to Go - The Acoustic Live Session,Hurricane Love,EP (The Acoustic Live Session),40,221253,2015-06-23,1,0.429,0.667,2,-6.912,0,0.0512,0.43,0.0,0.145,0.504,132.386,4,folk
192,"Get up, Get On",Jill Andrews,"Get up, Get On",41,268910,2015-08-07,1,0.501,0.643,1,-7.345,0,0.0413,0.251,0.0267,0.101,0.141,139.902,4,folk
193,In This Life,The Strumbellas,We Still Move on Dance Floors,2,163893,2014-09-09,3,0.259,0.659,9,-5.885,1,0.0583,0.568,0.0,0.167,0.326,188.14,4,folk
194,Valentina,The Hunts,Those Younger Days,43,230213,2015-06-09,1,0.628,0.844,0,-6.614,1,0.0324,0.378,0.000713,0.225,0.607,144.015,4,folk
195,Just A Thought,Hudson Taylor,Singing For Strangers,38,192500,2015-03-23,1,0.369,0.746,6,-8.279,0,0.0592,0.0125,0.0,0.354,0.486,79.15,4,folk
196,Real Love,Imaginary Future,Sunlight,40,190933,2015-03-24,8,0.446,0.815,9,-6.511,1,0.0405,0.0602,0.000248,0.0756,0.855,171.954,4,folk
197,Brother,Mighty Oaks,Howl,37,195320,2015-03-07,1,0.507,0.803,2,-6.152,1,0.0371,0.255,0.0,0.0825,0.406,181.736,4,folk
198,Bitter Water,The Oh Hellos,Bitter Water,39,196920,2015-08-21,1,0.585,0.639,8,-9.757,1,0.0307,0.343,9.04e-06,0.142,0.398,95.021,4,folk
199,Shadow Of A Man,Neulore,Animal Evolve,40,196240,2014-09-23,2,0.524,0.873,0,-5.122,1,0.0374,0.0235,3.93e-06,0.296,0.333,107.05,4,folk
200,The Times They Are A-Changin',Bob Dylan,The Times They Are A-Changin',68,192053,1964-01-13,1,0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86,3,folk
201,Jolene,Dolly Parton,Jolene,20,161533,1974,1,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578,4,folk
202,Lungs,Townes Van Zandt,Live at the Old Quarter,9,154186,2008-06-24,12,0.542,0.34,2,-13.937,1,0.0434,0.811,4.45e-06,0.729,0.543,96.893,4,folk
203,The Weight,The Band,Best Of The Band,51,274866,1976,3,0.639,0.431,9,-12.494,1,0.0489,0.414,7.11e-06,0.0867,0.526,144.048,4,folk
204,California Dreamin' - Single Version,The Mamas & The Papas,If You Can Believe Your Eyes & Ears,74,162373,1966-03,7,0.552,0.616,1,-9.785,0,0.0346,0.352,0.0,0.0501,0.667,112.442,4,folk
205,Carolina in My Mind,James Taylor,Greatest Hits,65,238573,1976,2,0.579,0.267,4,-15.11,1,0.0348,0.118,0.000562,0.132,0.353,74.899,4,folk
206,The Night They Drove Old Dixie Down,Joan Baez,How Sweet the Sound,7,203586,2009-10-13,9,0.603,0.49,1,-8.031,1,0.0302,0.535,0.0,0.149,0.396,129.483,4,folk
207,Wild World,Yusuf / Cat Stevens,The Best Of Cat Stevens 20th Century Masters The Millennium Collection,43,199240,2007-01-01,2,0.476,0.48,0,-9.769,1,0.044,0.344,0.000707,0.11,0.556,153.506,4,folk
208,"Baby, Let Me Follow You Down - Live at Royal Albert Hall, London, UK - May 26, 1966",Bob Dylan,The Real Royal Albert Hall 1966 Concert (Live),56,223333,1966-06-22,3,0.289,0.902,2,-8.442,1,0.137,0.263,0.00497,0.584,0.335,136.315,4,folk
209,One Of These Things First,Nick Drake,Bryter Layter,56,290733,1970-01-01,4,0.605,0.382,4,-18.328,1,0.0371,0.839,0.361,0.0976,0.705,90.104,3,folk
210,1952 Vincent Black Lightning,Richard Thompson,Rumor And Sigh,55,283493,1991-01-01,7,0.488,0.209,10,-19.549,1,0.0369,0.374,5.05e-06,0.103,0.362,120.63,4,folk
211,Traveling Alone,Tift Merritt,Traveling Alone,52,284960,2012-09-25,1,0.509,0.31,2,-11.033,1,0.0404,0.85,0.000268,0.102,0.227,80.529,4,folk
212,Something On Your Mind,Karen Dalton,In My Own Time,57,203333,1971,1,0.41,0.598,2,-8.515,1,0.0405,0.55,0.00274,0.092,0.262,76.445,4,folk
213,This Land is Your Land,Woody Guthrie,"The Asch Recordings, Vol. 1-4",46,139693,1999-08-17,1,0.497,0.0919,3,-15.685,1,0.0704,0.968,0.00214,0.133,0.548,206.431,4,folk
214,In Spite of Ourselves,John Prine,In Spite of Ourselves,5,213600,1999-09-14,15,0.544,0.27,0,-11.327,1,0.0439,0.675,0.0,0.0912,0.702,154.118,4,folk
215,Wildflowers - Remastered,Dolly Parton,The Complete Trio Collection,11,216573,2016-09-09,5,0.609,0.368,10,-13.338,1,0.0294,0.762,6.28e-06,0.335,0.618,90.373,4,folk
216,A Horse with No Name,America,America,75,252239,1972,5,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,4,folk
217,Big Yellow Taxi,Joni Mitchell,Ladies Of The Canyon,68,134800,1970-03-01,10,0.611,0.47,4,-9.135,1,0.0356,0.579,0.0,0.581,0.97,85.527,4,folk
218,Who Knows Where The Time Goes?,Fairport Convention,Meet On The Ledge: The Classic Years (1967-1975),40,310933,1999-01-01,10,0.526,0.166,4,-16.573,1,0.0319,0.685,0.198,0.102,0.437,144.541,4,folk
219,Take It Easy,Jackson Browne,The Very Best Of Jackson Browne,47,235400,2004,4,0.535,0.669,7,-8.711,1,0.0276,0.0471,0.0,0.195,0.397,138.264,4,folk
220,Into the Mystic - 2013 Remaster,Van Morrison,Moondance,70,205613,1970-02,5,0.608,0.524,8,-10.266,1,0.0309,0.367,0.00254,0.115,0.797,86.204,4,folk
221,Helplessly Hoping,"Crosby, Stills & Nash","Crosby, Stills & Nash [Digital Version]",39,157893,1969-05-29,8,0.567,0.159,7,-13.648,1,0.0331,0.914,0.0,0.111,0.436,146.913,4,folk
222,For What It's Worth,Buffalo Springfield,Buffalo Springfield,73,153693,1966-12-05,1,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,4,folk
223,Mr. Tambourine Man,The Byrds,Preflyte,4,139173,2006,11,0.466,0.453,7,-13.502,0,0.0338,0.558,2.28e-05,0.163,0.593,112.48,4,folk
224,A Love Song for Bobby Long,Grayson Capps,If You Knew My Mind,39,293493,2005,5,0.473,0.25,7,-12.642,1,0.105,0.865,3.25e-06,0.107,0.46,66.715,3,folk
225,Here Comes The Sun,Richie Havens,Live At The Cellar Door and at the Santa Monica Civic Auditorium,54,254000,1990,8,0.698,0.643,2,-16.985,1,0.0649,0.803,0.0799,0.704,0.714,128.22,4,folk
226,Both Sides Now,Judy Collins,The Very Best Of Judy Collins,48,195840,2001-08-21,5,0.352,0.3,8,-9.282,1,0.0301,0.413,0.0,0.1,0.295,58.686,4,folk
227,Those Memories Of You - Remastered,Dolly Parton,The Complete Trio Collection,4,240813,2016-09-09,8,0.583,0.323,4,-14.605,1,0.0307,0.49,6.06e-06,0.381,0.69,139.582,4,folk
228,Once I Was,Tim Buckley,Goodbye And Hello,48,203186,1967,6,0.34,0.427,1,-10.042,1,0.0312,0.11,0.615,0.122,0.404,120.646,3,folk
229,Train Song,Vashti Bunyan,Some Things Just Stick In Your Mind (Singles And Demos 1964 To 1967),42,137360,2007-10-30,3,0.582,0.391,4,-9.933,0,0.0327,0.869,0.000241,0.116,0.529,103.181,4,folk
230,It Hurts Me Too,Karen Dalton,It's So Hard To Tell Who's Going To Love You The Best,43,187280,1969-01-01,7,0.429,0.0581,9,-22.046,1,0.0374,0.935,0.62,0.11,0.281,180.659,3,folk
231,He Was A Friend Of Mine,Dave Van Ronk,On Air,3,201373,2008-11-04,7,0.446,0.315,6,-17.014,1,0.053,0.837,6.02e-05,0.697,0.541,76.116,4,folk
232,When I'm Gone,Phil Ochs,There But For Fortune,47,253329,1989,18,0.47,0.0966,3,-19.103,1,0.0483,0.948,7.24e-05,0.72,0.23,83.079,4,folk
233,Catch the Wind,Donovan,Catch the Wind,6,175173,2003,13,0.386,0.301,3,-12.415,1,0.0285,0.458,4.48e-06,0.116,0.524,173.12,3,folk
234,Stoned Soul Picnic,Laura Nyro,Time And Love: The Essential Masters,42,227000,1967,9,0.384,0.443,5,-7.75,1,0.0379,0.764,0.0,0.106,0.712,175.671,4,folk
235,California,Joni Mitchell,Blue,62,230226,1971-06-22,6,0.464,0.328,4,-9.005,1,0.0407,0.905,0.0,0.135,0.784,70.859,3,folk
236,I Hope That I Don't Fall In Love With You,Tom Waits,Closing Time,10,234533,1973-10-01,2,0.558,0.177,0,-16.368,1,0.028,0.919,0.000211,0.113,0.455,85.887,4,folk
237,Hurdy Gurdy Man,Donovan,The Hurdy Gurdy Man,58,193466,1968-10,1,0.405,0.463,0,-16.167,1,0.0542,0.00379,0.0442,0.392,0.542,79.451,4,folk
238,That's the Way the World Goes Round,John Prine,Bruised Orange,46,200240,1978,4,0.636,0.454,5,-16.548,1,0.0615,0.599,0.00343,0.304,0.806,155.547,4,folk
239,It'll Take A Long Time,Sandy Denny,Sandy,40,314800,1972,1,0.506,0.4,6,-9.327,0,0.026,0.547,0.474,0.315,0.353,127.879,4,folk
240,Swimming Song,Kate & Anna McGarrigle,Kate & Anna McGarrigle,38,149933,1975,9,0.675,0.351,0,-11.139,1,0.0287,0.89,0.0173,0.076,0.754,97.441,4,folk
241,Early Morning Rain,Ian & Sylvia,Early Morning Rain,39,238000,1965,2,0.474,0.118,4,-22.932,1,0.0296,0.844,0.00946,0.113,0.658,98.095,4,folk
242,If I Had A Boat,Lyle Lovett,Pontiac,50,190226,1987,1,0.473,0.323,4,-15.639,1,0.0374,0.337,0.000187,0.364,0.493,92.058,4,folk
243,Spring Wind,Greg Brown,Dream Cafe,39,272466,1995-01-01,8,0.412,0.166,6,-19.521,0,0.131,0.688,0.000809,0.112,0.0844,173.776,4,folk
244,Sweet Thing,Van Morrison,Astral Weeks,61,265546,1968-11-01,3,0.518,0.385,4,-14.636,1,0.0339,0.23,0.000226,0.124,0.712,86.604,3,folk
245,The Weight - Remastered,The Band,Music From Big Pink (Expanded Edition),23,278626,1968-07-01,5,0.63,0.519,9,-10.997,1,0.0528,0.225,4.3e-06,0.0974,0.502,143.942,4,folk
246,The Sound of Silence,Simon & Garfunkel,"Wednesday Morning, 3 A.M.",8,185200,1964-10-19,6,0.531,0.217,6,-13.883,1,0.0302,0.871,2.59e-06,0.101,0.34,106.842,4,folk
247,Lay Me Down,Crosby & Nash,Crosby & Nash,3,216400,2004-08-10,1,0.59,0.4,10,-10.599,0,0.0248,0.884,2.59e-06,0.125,0.249,93.056,4,folk
248,The Grand Tour,George Jones,George Jones - 16 Biggest Hits,52,187373,1972,3,0.458,0.275,10,-11.498,1,0.0261,0.944,0.0194,0.271,0.449,88.718,4,folk
249,Teach Your Children,"Crosby, Stills, Nash & Young",Deja Vu,61,173466,1970-03-11,2,0.497,0.285,2,-14.537,1,0.0264,0.643,1.66e-05,0.389,0.667,154.7,4,folk
250,Leather and Lace (with Don Henley),Stevie Nicks,Timespace - The Best Of Stevie Nicks,57,229226,1991-08-30,11,0.553,0.398,3,-11.67,1,0.0303,0.664,0.0,0.114,0.392,76.074,4,folk
251,Girl from the North Country,Johnny Cash,The Essential Johnny Cash,54,222266,2002-02-12,6,0.607,0.323,7,-11.384,1,0.0317,0.885,0.000796,0.116,0.3,118.511,4,folk
252,Pink Moon,Nick Drake,Pink Moon,64,123173,1972-01-01,1,0.456,0.26,3,-15.435,1,0.0548,0.851,0.166,0.142,0.491,82.321,4,folk
253,Pancho & Lefty,Townes Van Zandt,"High, Low And In Between",3,220573,1996-10-01,19,0.636,0.277,1,-14.185,1,0.0306,0.784,0.0,0.234,0.685,133.363,4,folk
254,Cecilia,Simon & Garfunkel,Bridge Over Troubled Water,68,174826,1970-01-26,3,0.755,0.876,0,-8.867,1,0.0362,0.357,5.17e-06,0.22,0.954,102.762,4,folk
255,Season of the Witch,Donovan,Sunshine Superman,56,293933,1966-09,6,0.516,0.513,2,-10.762,1,0.0288,0.159,0.00957,0.0612,0.694,99.735,4,folk
256,"Like a Rolling Stone - Live at Royal Albert Hall, London, UK - May 26, 1966",Bob Dylan,The Real Royal Albert Hall 1966 Concert (Live),58,505240,1966-06-22,8,0.162,0.867,0,-7.18,1,0.092,0.256,3.37e-05,0.682,0.499,174.851,4,folk
257,All I Want,Joni Mitchell,Blue,53,214240,1971-06-22,1,0.678,0.444,6,-10.518,1,0.0326,0.725,0.0,0.121,0.786,141.262,4,folk
258,Leaving on a Jet Plane,"Peter, Paul and Mary",Album 1700,55,207240,1967-10-31,2,0.414,0.167,9,-16.519,1,0.0484,0.804,0.0,0.117,0.384,133.45,4,folk
259,Little Boxes,Pete Seeger,Headlines and Footnotes: A Collection of Topical Songs,42,114773,1999-05-18,10,0.775,0.194,5,-16.883,1,0.0731,0.941,0.00685,0.195,0.783,120.764,3,folk
260,Universal Soldier,Buffy Sainte-Marie,The Best Of,37,139800,1987-01-01,3,0.518,0.283,8,-13.715,1,0.0391,0.721,0.0,0.126,0.735,97.651,4,folk
261,Going To The Country,Bruce Cockburn,Bruce Cockburn,37,196266,1970-01-01,1,0.485,0.333,6,-13.418,1,0.0289,0.781,0.00156,0.117,0.527,100.895,4,folk
262,Carry On,"Crosby, Stills, Nash & Young",Deja Vu,58,265933,1970-03-11,1,0.463,0.495,1,-12.203,1,0.041,0.059,1.25e-06,0.271,0.532,118.505,4,folk
263,Fire and Rain,James Taylor,Sweet Baby James,70,200579,1970,7,0.611,0.35,5,-14.48,1,0.0356,0.499,7.84e-06,0.0844,0.36,76.064,4,folk
264,Mrs. Robinson - Single Mix,Simon & Garfunkel,Greatest Hits,53,234346,1972-06-14,1,0.602,0.456,6,-13.784,0,0.0489,0.721,2e-05,0.103,0.787,91.995,4,folk
265,Cats in the Cradle - 45 Version,Harry Chapin,Cat's In The Cradle / Vacancy [Digital 45],55,212405,1974,1,0.463,0.484,10,-13.259,1,0.0395,0.456,0.0,0.125,0.513,77.521,4,folk
266,Suzanne,Leonard Cohen,The Best Of Leonard Cohen,48,227200,1975,1,0.402,0.102,6,-21.048,0,0.0401,0.938,0.000278,0.112,0.307,132.248,4,folk
267,"Puff, the Magic Dragon - Remastered","Peter, Paul and Mary","The Very Best of Peter, Paul and Mary",52,208560,2005-08-23,6,0.581,0.143,9,-16.273,1,0.0401,0.65,0.0,0.104,0.469,144.605,4,folk
268,Love Hurts - Remastered Version,Gram Parsons,Grievous Angel,54,222293,1974,7,0.461,0.296,7,-11.496,1,0.026,0.256,1.81e-05,0.0871,0.303,137.252,4,folk
269,Matty Groves,Fairport Convention,Liege And Lief,2,488400,1969-12,3,0.395,0.605,2,-11.924,1,0.0758,0.0149,0.00143,0.101,0.822,90.61,4,folk
270,Dream A Little Dream Of Me,The Mamas & The Papas,Creeque Alley - The History Of The Mamas And The Papas,21,193333,1991-01-01,13,0.451,0.24,7,-16.617,1,0.0553,0.817,3.87e-06,0.0569,0.341,132.822,1,folk
271,Music Is Love,David Crosby,If I Could Only Remember My Name,50,202573,1971-02-22,1,0.477,0.28,1,-14.97,1,0.0267,0.23,0.0,0.0888,0.362,89.875,4,folk
272,The First Cut Is The Deepest,Yusuf / Cat Stevens,New Masters,54,183133,1967-12-01,7,0.578,0.786,7,-6.549,1,0.0314,0.0953,0.00303,0.0683,0.697,96.326,4,folk
273,Catch The Wind - Original Single Version With Strings,Donovan,The Essential Donovan,2,136346,2012-04-17,1,0.294,0.356,3,-11.963,1,0.0306,0.904,0.205,0.0995,0.492,178.083,3,folk
274,A Case of You,Joni Mitchell,Blue,65,263480,1971-06-22,9,0.693,0.201,1,-9.903,1,0.0288,0.9,0.0,0.112,0.679,100.836,4,folk
275,Sundown,Gordon Lightfoot,Sundown,61,213400,1974,7,0.794,0.427,11,-15.492,1,0.029,0.334,1.04e-05,0.0703,0.751,105.732,4,folk
276,"Hang Me, Oh Hang Me",Dave Van Ronk,Inside Dave Van Ronk,39,187933,1989-01-01,5,0.512,0.0263,2,-21.394,1,0.0428,0.924,1.08e-05,0.107,0.442,120.688,4,folk
277,House Of The Rising Sun,Joan Baez,Joan Baez,45,176360,1960,4,0.389,0.0109,2,-14.647,0,0.0512,0.954,0.000642,0.113,0.189,83.9,3,folk
278,The Boxer,Simon & Garfunkel,Bridge Over Troubled Water,3,307666,1970-01-26,6,0.445,0.486,11,-14.521,1,0.0616,0.76,0.000658,0.189,0.629,93.019,4,folk
279,To Know Him Is To Love Him - Remastered,Dolly Parton,The Complete Trio Collection,2,227013,2016-09-09,3,0.323,0.196,8,-16.247,1,0.0327,0.767,0.000539,0.0948,0.354,174.656,3,folk
280,"If You Want To Sing Out, Sing Out",Yusuf / Cat Stevens,Gold,10,164546,2005-01-01,12,0.685,0.286,0,-13.172,1,0.0348,0.785,0.0158,0.121,0.853,132.404,4,folk
281,If You Could Read My Mind,Gordon Lightfoot,Rhino Hi-Five: Gordon Lightfoot,43,228840,2005-06-21,2,0.612,0.24,9,-12.821,1,0.033,0.745,7.86e-05,0.115,0.223,122.565,4,folk
282,Lullaby,Loudon Wainwright III,Attempted Mustache,39,177706,1973,12,0.566,0.168,0,-16.778,1,0.0387,0.541,0.0349,0.107,0.282,115.643,4,folk
283,"Oh, Susanna",Pete Seeger,"American Favorite Ballads, Vol. 1",40,77520,2002-06-25,13,0.53,0.397,4,-10.352,1,0.0603,0.953,0.00493,0.31,0.795,137.893,4,folk
284,Rocky Mountain High,John Denver,John Denver's Greatest Hits,19,286760,2005-06-07,11,0.463,0.508,4,-9.014,1,0.0266,0.258,0.0,0.33,0.767,81.737,4,folk
285,Turn! Turn! Turn! (To Everything There Is a Season),The Byrds,Turn! Turn! Turn!,66,229360,1965-12-06,1,0.452,0.818,2,-8.124,1,0.0439,0.135,2.72e-05,0.052,0.755,124.474,4,folk
286,Knockin' On Heaven's Door - Remastered,Bob Dylan,Pat Garrett & Billy The Kid [Soundtrack From The Motion Picture) (Remastered],71,149880,1973-07-13,7,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,4,folk
287,Eleanor Rigby,Joan Baez,Greatest Hits And Others,44,140000,2006-01-01,5,0.398,0.153,11,-15.476,0,0.0427,0.945,0.0,0.0835,0.506,146.976,4,folk
288,"Take Me Home, Country Roads - Rerecorded",John Denver,"The John Denver Collection, Vol. 1: Take Me Home Country Roads",77,197813,1997-06-17,1,0.255,0.43,9,-12.564,1,0.0322,0.546,1.87e-05,0.188,0.546,164.267,4,folk
289,The Last Thing on My Mind,Tom Paxton,The Best Of Tom Paxton: I Can't Help Wonder Wher I'm Bound: The Elektra Years,38,186320,2005-03-29,3,0.561,0.0901,9,-15.923,1,0.034,0.889,0.000174,0.111,0.444,82.155,4,folk
290,The City of New Orleans - Original Version,Arlo Guthrie,Hobo's Lullaby (remastered 2004),4,274506,1972-02-01,2,0.616,0.577,1,-8.834,1,0.0407,0.535,0.0,0.0808,0.592,145.863,4,folk
291,Hallelujah,Leonard Cohen,Various Positions,62,277160,1984-12-11,5,0.28,0.344,0,-12.577,1,0.0293,0.715,0.00642,0.133,0.232,171.143,3,folk
292,I'll Never Find Another You,The Seekers,The Ultimate Collection,47,162320,2007-03-26,1,0.567,0.672,10,-7.666,1,0.0336,0.75,0.0837,0.367,0.79,126.509,4,folk
293,Alice's Restaurant Massacree,Arlo Guthrie,Alice's Restaurant,46,1116833,1967-08-28,1,0.561,0.366,9,-14.14,1,0.327,0.851,0.0,0.813,0.646,78.659,4,folk
294,Grace,Bess Atwell,Big Blue,26,234838,2019-05-24,2,0.542,0.29,1,-12.863,0,0.0425,0.736,6.2e-06,0.11,0.04,88.887,4,folk
295,Smoke - Acoustic,Gia Margaret,There's Always Glimmer (Deluxe Version),18,152320,2019-05-24,14,0.528,0.3,7,-14.82,1,0.0389,0.778,0.152,0.317,0.259,86.009,3,folk
296,No Sleep,Caamp,No Sleep,46,237760,2019-05-21,1,0.704,0.71,8,-7.387,1,0.0284,0.533,0.0011,0.148,0.897,123.89,4,folk
297,Mornings In Memphis,Justin Townes Earle,The Saint Of Lost Causes,37,271958,2019-05-24,3,0.638,0.338,0,-10.56,1,0.0288,0.452,0.0786,0.0898,0.415,115.593,4,folk
298,Sometime,Mavis Staples,We Get By,36,159920,2019-05-24,6,0.588,0.643,10,-7.044,1,0.0997,0.405,0.0,0.121,0.899,96.374,4,folk
299,Turn Off The News (Build A Garden),Lukas Nelson and Promise of the Real,Turn Off The News (Build A Garden),34,223275,2019-05-24,1,0.29,0.887,2,-6.017,1,0.049,0.00268,0.0,0.108,0.37,129.912,4,folk
300,Speakeasy,Frankie Lee,Stillwater,21,320506,2019-05-24,1,0.444,0.437,4,-9.147,1,0.0262,0.286,0.116,0.358,0.238,134.914,4,folk
301,For Everyone,Jordie Lane,For Everyone,22,261089,2019-05-24,1,0.568,0.414,0,-9.354,1,0.0277,0.823,0.00106,0.104,0.322,142.925,4,folk
302,One Man Show,Freedom Fry,The Sun Is Gonna Shine on You,36,178687,2019-05-24,1,0.533,0.641,2,-9.149,0,0.03,0.168,0.000211,0.244,0.517,84.463,4,folk
303,Talk to Myself,Lucette,Deluxe Hotel Room,24,245216,2019-05-17,8,0.573,0.408,4,-8.438,1,0.0287,0.0874,0.189,0.11,0.245,129.974,3,folk
