,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
33,Capital Letters,Hailee Steinfeld,"Capital Letters [From ""Fifty Shades Freed (Original Motion Picture Soundtrack)""]",47,219386,2018-01-12,1,0.666,0.814,0,-5.536,1,0.0736,0.0333,7.02e-06,0.0535,0.478,99.913,4,pop
34,SOS,Avicii,SOS,95,157202,2019-04-10,1,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,4,pop
35,I Miss You (feat. Julia Michaels),Clean Bandit,I Miss You (feat. Julia Michaels),29,205747,2017-10-26,1,0.638,0.658,3,-6.318,1,0.0456,0.245,3.77e-06,0.0919,0.33,105.076,4,pop
36,TOOTIMETOOTIMETOOTIME,The 1975,TOOTIMETOOTIMETOOTIME,14,208741,2018-08-15,1,0.662,0.827,8,-5.891,1,0.0624,0.166,0.0165,0.086,0.477,115.014,4,pop
37,Electricity (with Dua Lipa),Silk City,Electricity (with Dua Lipa),83,238173,2018-09-06,1,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,4,pop
38,Not A Love Song,bülow,Damaged Vol. 1,69,192293,2017-11-03,2,0.74,0.533,7,-10.294,1,0.0824,0.138,4.99e-05,0.127,0.313,92.005,4,pop
39,FRIENDS,Marshmello,FRIENDS,84,202620,2018-02-09,1,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,4,pop
40,Party For One,Carly Rae Jepsen,Now That I Found You / No Drug Like Me,66,183894,2019-02-27,3,0.685,0.638,6,-6.539,1,0.0367,0.0371,0.0,0.0987,0.414,123.442,4,pop
41,Starving,Hailee Steinfeld,HAIZ,45,181933,2016-08-19,5,0.668,0.613,4,-4.225,1,0.102,0.414,0.0,0.102,0.498,99.852,4,pop
42,Feel Good (feat. Daya),Gryffin,Feel Good (feat. Daya),71,248156,2017-03-03,1,0.625,0.707,2,-4.761,1,0.0337,0.22,0.0,0.213,0.479,138.064,4,pop
43,Back & Forth,MK,Back & Forth,74,196214,2018-09-07,1,0.684,0.816,10,-5.211,0,0.0322,0.0181,0.0,0.0222,0.702,121.993,4,pop
44,Blank Space,Taylor Swift,1989 (Big Machine Radio Release Special),68,231826,2014-10-26,4,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,4,pop
45,She Looks So Perfect,5 Seconds of Summer,5 Seconds Of Summer,68,202496,2014-06-27,1,0.493,0.956,1,-4.221,0,0.138,0.000668,0.0,0.416,0.47,160.006,4,pop
46,Love Myself,Hailee Steinfeld,HAIZ,47,218746,2016-08-19,1,0.617,0.759,0,-6.785,0,0.0677,0.0026,0.0,0.42,0.324,122.925,4,pop
47,Stay,Zedd,Stay +,53,210400,2017-12-29,1,0.671,0.628,5,-5.049,0,0.0759,0.221,0.0,0.114,0.537,102.037,4,pop
48,No Promises (feat. Demi Lovato),Cheat Codes,No Promises (feat. Demi Lovato),72,223503,2017-03-31,1,0.741,0.667,10,-5.445,1,0.134,0.0575,0.0,0.106,0.595,112.956,4,pop
49,What Lovers Do,Maroon 5,Red Pill Blues (Deluxe),35,199849,2017-11-03,2,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,4,pop
50,No New Friends,Sia,No New Friends,71,175823,2019-03-14,1,0.724,0.702,7,-4.622,1,0.0429,0.0648,0.000256,0.121,0.688,106.044,4,pop
51,Kill This Love,BLACKPINK,KILL THIS LOVE,87,189052,2019-04-05,1,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,4,pop
52,Symphony (feat. Zara Larsson),Clean Bandit,Symphony (feat. Zara Larsson),78,212459,2017-03-16,1,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,4,pop
53,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),85,217466,2018-11-30,1,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,4,pop
54,Blame It On Your Love (feat. Lizzo),Charli XCX,Blame It On Your Love (feat. Lizzo),74,191113,2019-05-15,1,0.716,0.757,5,-2.666,1,0.0487,0.0249,0.0,0.286,0.558,100.007,4,pop
55,Do It Again,Pia Mia,Do It Again,75,207746,2015-05-04,1,0.714,0.559,8,-6.543,1,0.0515,0.0299,0.0,0.088,0.411,95.979,4,pop
56,One Last Time,Ariana Grande,My Everything (Deluxe),81,197266,2014-08-25,3,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,4,pop
57,New Rules,Dua Lipa,Dua Lipa (Complete Edition),51,209320,2015,10,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,4,pop
58,All The Stars (with SZA),Kendrick Lamar,All The Stars (with SZA),14,235540,2018-01-04,1,0.715,0.62,5,-5.428,0,0.0507,0.0322,0.0142,0.0881,0.456,96.812,4,pop
