,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
197,Destino,Greeicy,Destino,79,180480,2019-03-15,1,0.708,0.761,0,-3.02,1,0.093,0.0105,8.51e-06,0.0462,0.71,188.124,4,latin
198,Dile la Verdad,Jowell & Randy,Dile la Verdad,79,219029,2019-01-11,1,0.886,0.701,7,-3.504,1,0.141,0.292,1.16e-05,0.0574,0.823,103.002,4,latin
199,Cama Vacia,Ozuna,Cama Vacia,72,201049,2019-01-31,1,0.647,0.85,9,-2.185,0,0.212,0.132,1.15e-06,0.0809,0.316,175.797,4,latin
200,Baby Girl (feat. Lalo Ebratt),Mario Bautista,Baby Girl (feat. Lalo Ebratt),77,218469,2018-08-17,1,0.804,0.705,1,-5.272,1,0.199,0.0275,0.000138,0.202,0.45,103.009,4,latin
201,Con Calma,Daddy Yankee,Con Calma,95,193226,2019-01-24,1,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,4,latin
202,Sin Pijama,Becky G,Sin Pijama,82,188560,2018-04-20,1,0.791,0.745,11,-3.695,0,0.0464,0.354,2.93e-05,0.104,0.82,94.014,4,latin
203,Déjalo,Nacho,Déjalo,76,202893,2018-11-30,1,0.743,0.795,11,-5.733,1,0.0732,0.199,0.0,0.0577,0.682,95.003,4,latin
204,Me Niego (feat. Ozuna & Wisin),Reik,Me Niego (feat. Ozuna & Wisin),79,221653,2018-02-16,1,0.777,0.779,0,-4.449,0,0.0972,0.0543,0.0,0.636,0.768,94.023,4,latin
205,Déjate Querer,Lalo Ebratt,Déjate Querer,83,202823,2019-02-28,1,0.755,0.792,6,-4.238,1,0.0484,0.028,0.0,0.0754,0.844,106.014,4,latin
206,Clandestino,Shakira,Clandestino,77,231920,2018-06-08,1,0.766,0.822,1,-4.126,0,0.16,0.39,3.37e-05,0.349,0.881,165.842,4,latin
207,Dura - Remix,Daddy Yankee,Dura (Remix),74,242160,2018-04-27,1,0.772,0.803,1,-3.035,1,0.0468,0.188,0.0,0.434,0.853,94.981,4,latin
208,Veneno,Danny Ocean,54+1,73,222511,2019-03-22,4,0.73,0.664,2,-6.872,0,0.0346,0.372,0.0,0.225,0.719,95.005,4,latin
209,Unica,Ozuna,Aura,75,218386,2018-08-24,14,0.653,0.859,0,-3.048,1,0.0449,0.212,0.0,0.111,0.705,174.037,4,latin
210,Cristina,Sebastian Yatra,Cristina,81,202040,2019-03-22,1,0.649,0.502,5,-4.368,1,0.0437,0.286,0.0,0.166,0.695,87.0,3,latin
211,La Plata (feat. Lalo Ebratt),Juanes,La Plata,76,195493,2019-01-11,1,0.762,0.74,1,-4.72,0,0.226,0.201,0.0,0.275,0.961,167.881,4,latin
212,Duele,Reik,Duele,76,238360,2019-03-20,1,0.684,0.842,7,-4.54,0,0.201,0.0356,0.0,0.204,0.483,174.051,4,latin
213,A Solas - Remix,Lunay,A Solas Remix,81,273198,2018-12-07,1,0.618,0.743,6,-2.576,0,0.141,0.657,5.95e-06,0.143,0.589,180.021,4,latin
214,Me Gusta,Natti Natasha,Me Gusta,48,197293,2018-12-02,1,0.853,0.699,1,-4.282,0,0.0473,0.0719,0.0184,0.0684,0.68,96.013,4,latin
215,Fingías,Paloma Mami,Fingías,81,225373,2019-03-22,1,0.729,0.805,6,-3.83,1,0.184,0.19,0.225,0.0909,0.345,191.994,4,latin
216,Oye Mujer,Raymix,Oye Mujer,66,252946,2018-04-24,1,0.826,0.642,4,-5.186,0,0.0619,0.0534,1.18e-06,0.121,0.9,90.991,4,latin
217,Bola Rebola,Tropkillaz,Bola Rebola,83,193440,2019-02-22,1,0.834,0.777,5,-4.538,0,0.0593,0.22,0.00609,0.335,0.865,129.984,4,latin
218,Caro,Bad Bunny,X 100PRE,80,229455,2018-12-23,4,0.651,0.575,0,-7.739,1,0.299,0.627,0.000202,0.0961,0.248,160.007,4,latin
