,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
314,"Sonata in A Minor, K.109: Adagio",Domenico Scarlatti,Domenico Scarlatti and Daria van den Bercken,48,213186,2017-11-03,3,0.453,0.0385,9,-28.125,0,0.0392,0.995,0.908,0.0797,0.155,97.682,4,classical
315,"Rooftop Kiss (From ""The Amazing Spider-Man"")",James Horner,James Horner - The Classics,43,189706,2018-08-10,2,0.292,0.101,7,-19.78,1,0.0376,0.966,0.896,0.115,0.04,84.421,1,classical
316,Woke Up Wandering,Pieter de Graaf,The Wizard,46,192173,2018-11-16,2,0.436,0.103,6,-21.921,1,0.0551,0.994,0.942,0.174,0.116,95.03,3,classical
317,"Années de Pélegrinage, Prémiere Année: Suisse, S. 160: II. Au lac de Wallenstadt (At Lake Wallenstadt)",Franz Liszt,Liszt: Piano Works,52,171853,2011-11-11,2,0.327,0.00563,8,-36.248,1,0.0374,0.993,0.882,0.115,0.048,67.351,4,classical
318,Chanson de matin,Various Artists,For Queen & Country,43,174960,2016-04-22,7,0.237,0.205,7,-17.381,1,0.0459,0.937,0.948,0.638,0.0704,79.707,4,classical
319,Méditation,James Galway,The Essential James Galway,42,252986,2014-09-12,12,0.194,0.144,2,-21.586,1,0.0501,0.971,0.922,0.0967,0.043,172.819,5,classical
320,Comptine d'un autre été: L'après-midi,Lavinia Meijer,Voyage,51,126626,2015-03-20,4,0.361,0.062,2,-27.905,1,0.0439,0.987,0.931,0.102,0.363,109.682,4,classical
321,Scheherazade: The Tale of the Kalendar Prince,Nikolai Rimsky-Korsakov,Rimsky-Korsakov: Scheherezade,35,200360,1999,4,0.151,0.0639,11,-24.404,0,0.0439,0.962,0.603,0.466,0.0797,61.577,3,classical
322,Nocturne in Tokyo,Remo Anzovino,Nocturne,44,221680,2017-09-29,1,0.374,0.113,7,-20.557,0,0.0529,0.992,0.917,0.106,0.0419,95.007,4,classical
323,Dreaming,Thomas Enhco,Thirty - EP (Excerpts from Concerto for Piano and Orchestra),42,161733,2018-12-07,1,0.337,0.0101,5,-35.036,1,0.0448,0.991,0.715,0.102,0.141,136.719,3,classical
324,Epiphany,The Piano Guys,Limitless,56,282000,2018-11-09,9,0.418,0.269,5,-11.773,1,0.0342,0.984,0.867,0.0983,0.168,135.92,4,classical
325,Curious,Hauschka,A Different Forest,52,210783,2019-02-08,6,0.371,0.0229,0,-22.241,1,0.0477,0.993,0.911,0.11,0.141,72.21,3,classical
326,"Nocturnes, Op. 9: No. 2, Andante in E-Flat Major (Arranged for Saxophone and Piano)",Amy Dickson,Dusk & Dawn (Special Edition),42,291880,2013-09-27,12,0.212,0.0458,5,-13.128,1,0.0431,0.996,0.845,0.11,0.247,76.854,5,classical
327,Gnossienne No. 1,Alena Cherny,For You - The World's Best Loved Classical Piano Pieces,44,296480,2013-05-03,14,0.376,0.00579,5,-31.615,0,0.0576,0.996,0.944,0.0882,0.0369,71.827,4,classical
328,Cavatina,Simon Dinnigan,Favourite Guitar Works,41,242533,1998,16,0.455,0.00887,4,-32.354,1,0.0536,0.994,0.9,0.0668,0.413,74.616,3,classical
329,Deux Arabesques: No. 1,Kathryn Stott,Debussy And Ravel Piano Music,43,272133,1995,7,0.281,0.0131,9,-28.85,1,0.0361,0.99,0.921,0.0875,0.0741,72.744,4,classical
330,Two souls,Thomas Enhco,Thirty - EP (Excerpts from Concerto for Piano and Orchestra),42,189506,2018-12-07,4,0.193,0.0973,2,-20.387,1,0.0381,0.981,0.836,0.0886,0.0377,119.465,3,classical
331,Music for the Royal Fireworks: La Paix,George Frideric Handel,Handel: Fireworks Music & Water Music,38,197933,1998,3,0.254,0.0163,2,-28.818,1,0.0451,0.979,0.101,0.0872,0.18,73.977,4,classical
332,Trois Gymnopédies: Lent et grave,Erik Satie,Satie Piano Music,41,146933,1996,3,0.567,0.00775,9,-39.695,0,0.129,0.996,0.944,0.0654,0.381,77.566,3,classical
333,"Borodin String Quartet No. 2: String Quartet No. 2 in D Major, III. Notturno - Andante",Chilingirian Quartet,"Borodin, Dvorak & Shostakovich String Quartets",36,474400,1998,3,0.173,0.0506,9,-24.54,1,0.0496,0.909,0.852,0.0816,0.0636,169.164,4,classical
334,The Lamb,Daniel Taylor,The Tree of Life,42,254253,2016-11-25,5,0.0829,0.0107,9,-39.295,0,0.0435,0.983,0.106,0.0607,0.0328,83.142,1,classical
335,New York - Mad Rush,Thibault Cauvin,Cities II,45,383400,2018-09-07,9,0.252,0.193,5,-17.863,1,0.0447,0.971,0.949,0.108,0.184,82.903,4,classical
336,Recuerdos de la Alhambra,Simon Dinnigan,Favourite Guitar Works,41,240800,1998,3,0.0513,0.0642,9,-30.474,1,0.0467,0.971,0.881,0.0769,0.225,73.831,3,classical
337,"Divertimento I, K.136: Andante",Wolfgang Amadeus Mozart,Mozart: Eine Kleine Nachtmusik,38,248266,1998,6,0.218,0.0474,7,-27.844,1,0.0403,0.926,0.785,0.138,0.152,113.551,3,classical
338,Magnificat - Song of Mary,Daniel Taylor,The Path to Paradise,42,459213,2017-12-01,5,0.157,0.0114,1,-27.428,1,0.0469,0.98,0.081,0.0655,0.0304,135.001,1,classical
339,Adagio in G Minor,Various Artists,Relaxing Classics,36,503560,2007,1,0.179,0.158,0,-17.727,0,0.0426,0.725,0.828,0.13,0.0375,72.207,3,classical
340,Variation XVIII,Various Artists,Bill Turnbull's Relaxing Classics,34,192400,2016-11-18,6,0.144,0.0615,1,-20.882,1,0.0404,0.989,0.915,0.0927,0.0374,76.286,5,classical
341,"Clarinet Concerto in A Major, K.622: II. Adagio",Various Artists,Relaxing Classics,34,461826,2007,7,0.118,0.0191,2,-23.86,1,0.0452,0.988,0.8,0.0927,0.0766,90.678,3,classical
342,Eine kleine Nachtmusik K. 525: Romanze,Wolfgang Amadeus Mozart,Mozart: Eine Kleine Nachtmusik,40,325693,1998,2,0.171,0.0717,0,-24.973,1,0.0524,0.839,0.766,0.131,0.146,76.582,4,classical
343,"Peer Gynt Suite No. 1, Op. 46: Morning",Various Artists,Relax: 12 Soothing Classics,36,204707,2004-08-23,1,0.162,0.0345,4,-20.703,1,0.0403,0.978,0.897,0.181,0.0355,138.977,3,classical
344,Adagio sostenuto,Various Artists,Bill Turnbull's Relaxing Classics,34,747466,2016-11-18,8,0.102,0.032,4,-26.785,1,0.044,0.98,0.933,0.079,0.0368,69.523,3,classical
345,The Lark Ascending,Various Artists,Relaxing Classics,35,830933,2007,9,0.151,0.121,4,-25.046,0,0.0536,0.799,0.0851,0.0775,0.0726,88.935,4,classical
346,"Wiegenlied, Op. 49, No. 4 (Arr. for Cello and Piano)",Yo-Yo Ma,Songs from the Arc of Life,60,109800,2015-09-18,2,0.205,0.00832,3,-33.503,1,0.0506,0.989,0.598,0.104,0.215,77.781,1,classical
347,Lullaby,Roger Woodward,Lullabies: Piano Music of Peace and Tranquillity,2,184200,2000-06-01,8,0.405,0.00358,1,-32.711,1,0.0508,0.994,0.84,0.0969,0.251,71.337,4,classical
348,"Saint-Saëns / Vidal: Le carnaval des animaux, R. 125: XIII. Le cygne",Camille Saint-Saëns,Intuition - Le Cygne (The Swan),55,208040,2017-12-15,1,0.193,0.0329,7,-28.228,1,0.046,0.972,0.929,0.0978,0.0366,82.165,3,classical
349,Sheep May Safely Graze,Leon Fleisher,Two Hands,57,295840,2004,2,0.494,0.016,10,-32.307,1,0.0426,0.995,0.922,0.136,0.118,98.224,4,classical
350,3 Gymnopedies (orch. Debussy): No. 1: Lent et douloureux (orch. Debussy),Erik Satie,Satie (The Best Of),51,242760,2000-05-22,21,0.155,0.0369,7,-27.885,1,0.0417,0.961,0.75,0.139,0.0847,143.98,1,classical
351,"Lyric Pieces, Book 9, Op. 68: Badnlat (Cradle Song)",Edvard Grieg,"Grieg: Lyric Pieces, Books 8 - 10, Opp. 65, 68, and 71",51,131666,1995-12-01,11,0.376,0.0192,4,-35.626,1,0.0394,0.995,0.874,0.0778,0.197,111.591,3,classical
352,Canción de cuna para dormir un negrito,Kim Kashkashian,Asturiana - Songs From Spain And Argentina,5,174013,2007-09-18,8,0.184,0.0327,1,-33.084,1,0.0459,0.989,0.79,0.0922,0.114,84.783,4,classical
353,"Album for the Young, Op. 39: No. 3. Mamma (Maman)",Carol Rosenberger,"Piano Recital: Rosenberger, Carol - Kabalevsky, D. / Tchaikovsky, P. (Perchance To Dream - A Lullaby Album for Children and Adults)",51,93506,1993-01-01,2,0.418,0.00869,7,-37.257,1,0.0455,0.996,0.962,0.105,0.42,87.273,4,classical
354,"Dolly Suite, Op. 56: 1. Berceuse (Transcribed for Harp)",Various Artists,Classic FM Music for Babies,37,174146,2004-05-31,9,0.336,0.02,3,-25.82,1,0.0427,0.989,0.946,0.113,0.11,130.904,4,classical
355,"Kinderszenen, Op. 15: VII. Träumerei",Robert Schumann,"Schumann: Piano Concerto, Franck: Symphonic Variations",14,186200,2002-10-12,11,0.453,0.00715,5,-33.859,1,0.0709,0.995,0.931,0.0647,0.257,135.407,3,classical
356,Archangel's Lullaby,Steven Isserlis,Children's Cello,48,99733,2006-04-01,26,0.0996,0.0116,2,-35.154,0,0.0437,0.986,0.938,0.0981,0.0654,88.778,4,classical
357,Lullaby For Nick,Elena Kats-Chernin,Butterflying: Piano Music By Elena Kats-Chernin,4,203160,2016-05-06,10,0.388,0.00484,9,-32.45,0,0.0416,0.989,0.881,0.0588,0.0689,132.89,3,classical
358,"2 Pieces, Op. posth., B. 188: No. 1. Lullaby in G Major",Various Artists,My First Lullaby Album,51,191760,2012-03-06,10,0.331,0.0118,7,-29.056,1,0.037,0.994,0.905,0.0762,0.0577,65.591,4,classical
359,"Berceuse (Lullaby), No. 2 from Three Compositions, Op. 40",Rachel Barton Pine,Violin Lullabies,5,227426,2013-04-02,4,0.131,0.0208,2,-28.56,1,0.0491,0.987,0.0363,0.0686,0.128,86.952,5,classical
360,Petite suite en 15 images: Berceuse aux etoiles (Lullaby under the Stars),Jacques Ibert,Ibert: Piano Music (Complete),48,104826,2000-04-13,10,0.409,0.00211,0,-40.486,1,0.0668,0.996,0.941,0.0652,0.547,72.365,4,classical
361,5 English Nursery Tunes: IV. Curly Locks: Andantino,Paul Whelan,"Clifford / Bainton: Orchestral Works, Vol. 2",47,257040,2003-01-01,14,0.192,0.00618,10,-37.633,1,0.0415,0.962,0.958,0.105,0.0574,79.285,4,classical
362,Children's Music No. 1: I. Lullaby,Valentin Silvestrov,Silvestrov: Piano Sonatas,48,116346,2015-11-13,7,0.423,0.00715,0,-38.388,1,0.0583,0.995,0.916,0.0864,0.698,134.827,4,classical
363,Berceuse (Arr. For viola and piano),Enikő Magyar,The English Viola,48,214106,2009-11-17,14,0.0882,0.00626,10,-35.154,1,0.041,0.99,0.92,0.0756,0.123,83.771,3,classical
364,Debussy : Suite bergamasque : III Clair de lune,James Rhodes,Bullets & Lullabies,55,357653,2010-12-10,13,0.367,0.019,1,-28.121,1,0.0542,0.993,0.914,0.0698,0.0391,169.443,3,classical
365,8 Russian Folk Songs: 6. Cradle Song,Tasmanian Symphony Orchestra,Paganini: Violin Concerto No. 1 / Rimsky-Korsakov: Flight of the Bumble-Bee / Kabalevsky: Galop from,4,142600,2017-12-13,10,0.175,0.00172,9,-47.404,0,0.0516,0.698,0.835,0.0727,0.0347,76.36,4,classical
366,"For Children Vol. 1, Sz. 42: No. 3 Quasi adagio",Lars Vogt,"Larcher, Schumann & Bartók…For Children",47,56906,2016-06-17,37,0.578,0.00624,4,-34.408,0,0.0767,0.996,0.932,0.066,0.544,62.465,4,classical
367,"Wiegenlied - Berceuse, Op. 98/2 D.498",Jean-Guihen Queyras,"Schubert: Sonate pour violoncelle et piano ""Arpeggione"" D. 821",52,105466,2007-08-15,13,0.204,0.00878,8,-34.576,1,0.043,0.995,0.285,0.101,0.266,91.499,4,classical
368,"Ma mère l'oye, M. 60 (Version for Piano Duo): I. Pavane de la belle au bois dormant",Maurice Ravel,Ravel: Works for 2 Pianos & Piano Duet,51,93240,1990-11-01,1,0.41,0.00322,0,-47.046,1,0.048,0.936,0.717,0.0403,0.296,114.648,4,classical
369,Lullaby - From the Film Breathing In - Breathing Out,Polina Osetinskaya,Lullabies,47,451973,2015-11-09,6,0.265,0.00281,5,-29.091,0,0.0472,0.988,0.934,0.096,0.0824,83.843,4,classical
370,"Piano Sonata No. 8 In C Minor, Op. 13 -""Pathétique"": 2. Adagio cantabile - Live",Ludwig van Beethoven,"Beethoven: The Piano Sonatas, Volume II",4,314186,2006-03-10,12,0.338,0.00733,8,-34.559,1,0.0537,0.995,0.943,0.105,0.0661,67.179,4,classical
371,"Berceuse, ""Lullaby""",Armas Järnefelt,"Jarnefelt: Symphonic Fantasy / Suite in E flat major / Serenade / Berceuse, ""Lullaby""",46,251173,2010-11-16,13,0.193,0.00709,7,-33.602,0,0.0436,0.803,0.208,0.0981,0.037,94.681,4,classical
372,"Jeux d'enfants, Op.22 WD 56: 3. La poupée",Katia Labèque,Bizet: Jeux d'enfants / Fauré: Dolly Suite / Ravel: Ma Mère l'oye,39,142000,1987-06-10,3,0.499,0.00747,11,-37.463,1,0.05,0.996,0.915,0.108,0.239,63.975,1,classical
373,Slumber Song,Julian Lloyd Webber,Cradle Song,40,104000,1995-08-04,9,0.211,0.0773,2,-22.282,1,0.0559,0.995,0.887,0.135,0.221,140.384,4,classical
374,"Orfeo ed Euridice, Wq. 30 - Arranged Sgambati / Act 2: Melodie dell'Orfeo",Yuja Wang,Fantasia,8,181546,2012-03-01,6,0.279,0.00461,2,-36.886,0,0.0439,0.989,0.982,0.0638,0.039,69.813,5,classical
375,Due tramonti,Lavinia Meijer,Passaggio,47,267533,2013-11-01,11,0.299,0.0319,2,-30.624,1,0.0603,0.994,0.928,0.105,0.0975,105.922,4,classical
376,"Canon in D Major, P.37",Music Lab Collective,Chilled Piano Vol.3,9,288853,2015-03-01,5,0.404,0.125,2,-17.933,1,0.0434,0.988,0.937,0.113,0.227,106.399,4,classical
377,"Vocalise, Op.34, No.14 - Version For Cello And Piano",Mischa Maisky,Mischa Maisky - Meditation,4,424666,1990-01-01,17,0.159,0.0896,4,-21.128,0,0.0446,0.995,0.92,0.058,0.0538,88.905,4,classical
378,"Ravel: Pavane pour une infante défunte, M. 19",Maurice Ravel,Ravel: Complete Works for Solo Piano,58,346586,2016-01-15,2,0.491,0.0176,4,-26.911,0,0.0644,0.994,0.927,0.0985,0.0901,125.793,3,classical
379,"Piano Concerto No. 27 in B-Flat Major, K. 595: II. Larghetto",Alessio Bax,Lullabies for Mila,49,519799,2016-01-08,17,0.194,0.0215,3,-24.911,1,0.039,0.99,0.793,0.108,0.0603,54.157,4,classical
380,"Berceuse In D Flat, Op.57",Frédéric Chopin,Chopin Gold,5,292546,2010-01-01,9,0.319,0.0712,1,-26.415,1,0.0379,0.988,0.905,0.141,0.0835,95.365,4,classical
381,Lullaby for String Quartet,Alexander String Quartet,Gershwin & Kern,47,431293,2012-08-14,11,0.152,0.0667,7,-23.263,1,0.039,0.964,0.471,0.0886,0.0686,96.057,3,classical
382,"Peer Gynt Suite No.2, Op.55: 4. Solveig's Song",Edvard Grieg,"Wonderland - Edvard Grieg: Piano Concerto, Lyric Pieces",3,277133,2016-09-09,7,0.42,0.0112,4,-29.974,0,0.0591,0.992,0.898,0.0776,0.0919,64.514,3,classical
383,Meditation: Méditation from Thaïs,Nicola Benedetti,Szymanowski: Violin Concerto No.1,7,337253,2005-01-01,1,0.205,0.0686,4,-23.415,0,0.0462,0.873,0.402,0.0909,0.0359,90.779,1,classical
384,"Wiegenlied, S. 198",Khatia Buniatishvili,Motherland,48,189520,2014-05-16,8,0.305,0.00398,9,-40.139,0,0.0403,0.99,0.87,0.0597,0.106,66.829,4,classical
385,"Lullaby, Op. 57 No. 2 (Arr. for Cello & Piano)",Richard Jenkinson,The Moon Sails Out,46,139186,2015-05-01,11,0.128,0.0199,2,-27.39,1,0.042,0.993,0.843,0.0716,0.034,90.798,4,classical
386,"20 Regards sur l'enfant-Jésus: XIX. Je dors, mais mon coeur veille",Olivier Messiaen,Messiaen: Vingt Regards Sur L'Enfant Jesus,45,660400,1994-05-05,9,0.538,0.00101,6,-32.877,1,0.259,0.974,0.748,0.0455,0.0375,135.636,4,classical
387,Für Alina: 1. Für Alina,Arvo Pärt,Alina,4,647973,1999-10-15,2,0.476,0.000707,11,-36.606,0,0.164,0.864,0.299,0.104,0.27,68.309,4,classical
388,Berceuse for Piano in D-Flat Major,Christian Spring,Berceuses (Lullabies) [Wiegenlieder],45,343000,1989,9,0.3,0.0179,1,-28.318,1,0.0602,0.993,0.876,0.119,0.0398,79.853,3,classical
389,"Berceuse, Op. 13",Various Artists,Music For Your Infant: Classical Music For Young Minds,1,137920,2013-09-20,43,0.304,0.00658,6,-32.944,1,0.0391,0.995,0.88,0.102,0.143,76.224,4,classical
390,The Cradle Song,Various Artists,Swoon: The Ultimate Collection – Selected Highlights,1,316880,2014-10-10,8,0.106,0.0162,2,-26.048,1,0.0409,0.986,0.939,0.0792,0.0937,64.664,4,classical
391,The Firebird (version for piano): Lullaby (The Firebird),Igor Stravinsky,Stravinsky: Firebird (The) (Piano Transcription),45,169560,2003-08-10,17,0.312,0.00258,8,-34.267,0,0.0406,0.992,0.862,0.11,0.0942,80.282,3,classical
392,"Sospiri, Opus 70",Edward Elgar,"Elgar: Nursery Suite, Serenade, Dream Children & Other Works",53,307026,2001,12,0.169,0.027,5,-30.15,1,0.0514,0.797,0.92,0.117,0.0318,113.478,1,classical
393,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)",Lang Lang,Gran Turismo 5 (Original Game Soundtrack),58,327080,2010-11-26,3,0.5,0.0104,2,-26.764,1,0.0622,0.996,0.949,0.0573,0.133,114.76,4,classical
394,Silent Night (Arr. Gjeilo) - Radio Edit,Franz Xaver Gruber,Gruber: Silent Night (Radio Edit),37,170624,2017-11-17,1,0.349,0.0412,9,-26.585,0,0.0715,0.993,0.912,0.0688,0.141,80.281,3,classical
395,Estonian Lullaby,Arvo Pärt,Arvo Pärt: Adam's Lament,3,128053,2012-10-12,7,0.356,0.0135,2,-34.352,1,0.0326,0.967,0.973,0.116,0.185,133.311,4,classical
396,Rhapsody on a Theme of Paganini: V. Variation XVIII,Sergei Rachmaninoff,Rachmaninov: Piano Concerto No. 3 & Rhapsody on a Theme of Paganini,10,163413,2010-02-09,8,0.146,0.133,1,-18.292,1,0.039,0.977,0.936,0.0971,0.0581,174.494,4,classical
397,i carry your heart,Eric Whitacre,i carry your heart,43,272026,2018-02-14,1,0.15,0.0969,7,-20.803,1,0.0425,0.991,0.31,0.127,0.0361,81.014,4,classical
398,"Ständchen (From Schwanengesang, D957)",Franz Liszt,Kissin Plays Liszt,54,375920,1987,4,0.311,0.0075,2,-30.619,1,0.0397,0.994,0.943,0.0877,0.0387,68.138,3,classical
399,"Concerto en ré majeur, RV93: II. Largo",Antonio Vivaldi,Vivaldi: Musica per liuto e mandolino (Vivaldi Edition),2,270506,2007,17,0.241,0.0553,1,-24.446,1,0.0358,0.929,0.831,0.0807,0.281,70.707,4,classical
400,"Études, Op. 25: No. 2 in F Minor",Frédéric Chopin,Chopin: The Complete Études,37,95173,1986-09-01,14,0.278,0.0815,5,-29.749,0,0.0374,0.989,0.933,0.0799,0.0894,60.267,3,classical
401,Enigma Variations: Nimrod,Edward Elgar,Elgar: Enigma Variations,0,264586,2007-06-05,10,0.152,0.0493,3,-24.501,1,0.0361,0.945,0.855,0.154,0.0357,89.144,3,classical
402,"Fantasiestücke, Op. 12: III. Warum?",Jonathan Biss,Schumann - Janáček - Berg,36,164933,2014-06-10,4,0.338,0.00719,1,-32.422,1,0.0437,0.995,0.946,0.103,0.034,67.592,4,classical
403,La muerte del ángel,Martin Fröst,Roots,35,213466,2015-12-04,20,0.395,0.447,7,-11.529,0,0.0375,0.946,0.924,0.114,0.542,154.958,4,classical
404,Liebesleid,Joshua Bell,The Romantic Violin,1,221906,2004-01-01,11,0.277,0.0344,9,-28.581,1,0.0482,0.969,0.396,0.15,0.117,99.246,4,classical
405,"Piano Concerto in A Minor, Op. 17: II. Romanza: Andante",Ignacy Jan Paderewski,Paderewski: Piano Concerto / Polish Fantasy,33,558200,1999-11-09,2,0.282,0.0246,0,-25.913,1,0.0386,0.989,0.871,0.0866,0.0384,110.965,3,classical
406,Cancons i danses: Canco i dansa No. 6,Federico Mompou,Mompou: Preludes - Canciónes y danzas - Impresiones intimas,33,285226,2012-09-04,8,0.261,0.0788,3,-24.446,0,0.0494,0.994,0.903,0.088,0.143,64.166,5,classical
407,"Piano Trio No. 1 in D Minor, Op. 32: III. Elegie: Adagio",The Rembrandt Trio,"Tchaikovsky, P.I.: Piano Trio, Op. 50 / Arensky, A.S.: Piano Trio No. 1 (The Rembrandt Trio)",33,308200,1991-01-01,17,0.211,0.0117,7,-35.214,0,0.0412,0.987,0.568,0.0991,0.0672,90.447,1,classical
408,"Violin Concerto, Op. 14: II. Andante",Samuel Barber,Barber: Violin Concerto / Serenade for Strings / Souvenirs,35,522000,2001-11-02,2,0.102,0.0309,4,-29.013,1,0.0433,0.727,0.454,0.0969,0.0345,81.934,3,classical
409,Libertango,Ofelia Sala,"Piazzolla, A.: 4 Estaciones Portenas (Las) / Oblivion / Chiquilin De Bachin / Yo Soy Maria / Escualo / Libertango",41,203960,2008-01-01,5,0.419,0.134,2,-23.015,0,0.0323,0.977,0.754,0.107,0.531,143.937,4,classical
410,"Piano Concerto No. 2 in C Minor, Op. 18: II. Adagio sostenuto",Sergei Rachmaninoff,Rachmaninov: Piano Concertos Nos. 1-4 / Rhapsody On A Theme of Paganini,43,625680,1966-05-01,5,0.138,0.0967,4,-22.356,1,0.0386,0.973,0.919,0.0605,0.0384,65.605,4,classical
411,"Le Quattro Stagioni: Violin Concerto No. 4 in F Minor, Op. 8, RV 297, ""L'inverno"": II. Largo",Antonio Vivaldi,Sinkovsky Plays & Sings Vivaldi,1,117906,2015-03-09,16,0.33,0.0649,3,-25.176,1,0.0443,0.898,6.19e-05,0.0931,0.34,83.398,4,classical
412,"Piano Concerto No. 2 in F Major, Op. 102: II. Andante",Dmitri Shostakovich,Shostakovich: Piano Concerto No. 2 / Symphony for Strings,38,362520,1986-02-01,2,0.155,0.00395,0,-39.307,0,0.0413,0.985,0.875,0.0678,0.0478,176.976,3,classical
413,"Romeo and Juliet, Op. 64: Act I: Balcony Scene",Sergei Prokofiev,Prokofiev: Romeo and Juliet,31,230640,2012-08-07,10,0.0757,0.00462,1,-28.646,1,0.0419,0.832,0.0595,0.107,0.0362,78.818,4,classical
414,"Lieder ohne Worte, Op. 62: 6. Frühlingslied (Arr. for Violin and Piano by Fritz Kreisler)",Felix Mendelssohn,Mendelssohn: Violin Concerto Op.64; Piano Trio Op.49; Violin Sonata in F major (1838),32,138080,2008-01-01,11,0.189,0.0448,9,-26.624,1,0.0761,0.972,0.302,0.378,0.286,172.289,4,classical
415,"Violin Concerto No.1 In A Minor, BWV 1041: 2. Andante",Johann Sebastian Bach,J.S.Bach: Violin Concertos,1,404986,2003-01-01,8,0.236,0.113,0,-22.199,1,0.0497,0.886,0.425,0.126,0.115,85.145,1,classical
416,"Cinderella: amoroso, Op.109, No.8",Sergei Prokofiev,Prokofiev: Orchestral Excerpts from Cinderella and Romeo & Juliet,31,187559,2010-10-18,7,0.194,0.172,0,-23.588,1,0.0396,0.437,0.911,0.13,0.0374,89.472,4,classical
417,"Grandes Etudes de Paganini, S141: No.3 in G sharp minor (""La Campanella"") - Live At The Royal Albert Hall/2012",Valentina Lisitsa,Valentina Lisitsa Live At The Royal Albert Hall,1,251946,2012-01-01,3,0.358,0.255,8,-21.766,1,0.0418,0.963,0.902,0.121,0.552,112.317,3,classical
418,"Symphony No. 2 in E Minor, Op. 27: III. Adagio",Sergei Rachmaninoff,Rachmaninov: Symphony No. 2 / 3 Russian Songs,32,951120,1998-08-01,3,0.107,0.0404,9,-25.179,1,0.0433,0.922,0.927,0.105,0.0322,83.107,3,classical
419,"Etude in C-Sharp Minor, Op. 2, No. 1",Alexander Scriabin,Scriabin: Complete Etudes,31,203493,2009-02-01,1,0.537,0.0128,1,-23.266,0,0.0575,0.996,0.927,0.145,0.0841,132.804,4,classical
420,"Symphony No. 2 in B-Flat Major, Op. 4, B. 12: II. Poco adagio",Antonín Dvořák,Dvorak: Symphonies Nos. 1-9,28,783360,1989-06-01,2,0.0768,0.0779,10,-25.68,1,0.0426,0.984,0.877,0.108,0.036,80.145,4,classical
421,"Ballade No. 4 in F Minor, Op. 52",Frédéric Chopin,Chopin: 4 Ballades & Other Piano Works,30,586560,1994,4,0.271,0.065,1,-25.552,1,0.0381,0.99,0.893,0.0643,0.0481,65.189,3,classical
422,"Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento",Johannes Brahms,"Brahms: Clarinet Quintet, Trio in A Minor & 6 Songs",33,674746,2015-01-01,2,0.11,0.0438,7,-20.501,1,0.0442,0.965,0.383,0.262,0.0368,80.955,3,classical
423,"Jeux d’eau, M 30",Alexandre Tharaud,"Alexandre Tharaud. ""Voyage en France""",37,326400,2011-08-16,10,0.24,0.0772,6,-25.605,0,0.0475,0.992,0.903,0.111,0.0325,67.19,4,classical
424,"Romance in F Minor, Op. 11, B. 39",Antonín Dvořák,Dvořák,27,734706,2013-01-01,4,0.189,0.0489,1,-26.203,1,0.0473,0.933,0.431,0.121,0.0399,82.129,4,classical
425,"Poeme in F-Sharp Major, Op. 32, No. 1: Andante cantabile - Remastered",Alexander Scriabin,Horowitz Plays Scriabin (Remastered),29,181893,1951,1,0.261,0.0275,6,-28.488,1,0.0408,0.993,0.916,0.0956,0.0624,138.825,4,classical
426,"Der Rosenkavalier, Op.59 / Act 1: Introduction",Richard Strauss,"Strauss, R.: Der Rosenkavalier",25,180320,2009-01-01,1,0.176,0.11,4,-21.082,1,0.0387,0.95,0.924,0.249,0.0413,129.484,4,classical
427,Spartacus (1968 Bolshoi version) (arr. Y. Grigorovich): Act III: Adagio of Spartacus and Phrygia,Aram Khachaturian,Khachaturian: Spartacus (1968 Bolshoi version) (arr. Y. Grigorovich),28,563693,2012-02-07,6,0.151,0.0796,8,-21.55,1,0.0408,0.948,0.888,0.109,0.0306,100.063,3,classical
428,"Annees de pelerinage, 1st year, Switzerland, S160/R10: No. 9. Les cloches de Geneve (The Bells of Geneva)",Franz Liszt,Liszt: Annees de pelerinage I / Piano Sonata in B minor,29,409720,2010-05-27,9,0.345,0.0085,11,-25.382,1,0.049,0.985,0.857,0.087,0.0518,129.6,3,classical
429,"Berlioz: Roméo et Juliette, Op. 17, H. 79, Pt. 3: La Reine Mab, ou la fée des songes",Hector Berlioz,Berlioz: Symphonie Fantastique; Romeo et Juliette,27,475600,2011-07-11,5,0.207,0.0351,5,-35.287,1,0.0463,0.941,0.89,0.05,0.0956,104.176,4,classical
430,"Préludes / Book 1, L.117: 8. La fille aux cheveux de lin",Claude Debussy,Debussy: Préludes Books 1 & 2,0,141053,2012-01-01,8,0.37,0.00375,6,-36.791,1,0.0471,0.996,0.939,0.0798,0.193,134.656,1,classical
431,"Karelia Suite, Op. 11: II. Ballade",Jean Sibelius,Sibelius: Karelia Suite / Kung Kristian Ii / Pelleas Och Melisande,29,550800,1998-01-31,2,0.0959,0.00665,9,-32.248,0,0.0487,0.97,0.238,0.0549,0.0661,88.202,4,classical
432,Les Baricades Mistérieuses (6e ordre),François Couperin,Couperin: Tic Toc Choc,49,100346,2007-11-06,1,0.191,0.0946,10,-25.59,1,0.0365,0.99,0.933,0.101,0.348,110.502,4,classical
