,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
496,If We Have Each Other,Alec Benjamin,If We Have Each Other,20,181125,2018-07-26,1,0.654,0.579,10,-5.561,0,0.0728,0.701,0.0,0.305,0.854,173.094,4,seasonal
497,Us,James Bay,Us,15,181360,2018-03-30,1,0.534,0.466,9,-4.14,0,0.0383,0.205,2.03e-06,0.108,0.323,68.858,4,seasonal
498,Slide,James Bay,Slide,19,203866,2018-05-07,1,0.488,0.227,7,-8.098,1,0.0422,0.893,3.25e-06,0.095,0.331,128.131,4,seasonal
499,Break My Heart Again,FINNEAS,Break My Heart Again,67,238012,2018-02-09,1,0.402,0.151,4,-14.227,0,0.0395,0.907,0.0,0.0941,0.483,144.293,4,seasonal
500,Life Moves On,FINNEAS,Life Moves On,51,251765,2018-05-04,1,0.435,0.255,6,-9.929,0,0.0304,0.803,1.66e-05,0.0959,0.173,115.585,4,seasonal
501,"Baby, You Make Me Crazy",Sam Smith,The Thrill Of It All (Special Edition),60,207966,2017-11-03,7,0.517,0.648,5,-7.692,0,0.0894,0.00556,6e-05,0.167,0.541,169.745,4,seasonal
502,Walk with Me,Various Artists,Midnight Sun (Original Motion Picture Soundtrack),54,204000,2018-03-16,7,0.695,0.437,0,-8.493,1,0.0286,0.286,0.00019,0.184,0.206,130.003,4,seasonal
503,Worst In Me,Julia Michaels,Nervous System,9,206720,2017-07-28,3,0.678,0.627,6,-8.008,1,0.0613,0.0704,0.0,0.17,0.252,105.956,4,seasonal
504,Team,Noah Cyrus,Team,66,215466,2018-05-11,1,0.663,0.38,10,-7.462,1,0.0473,0.501,0.0,0.169,0.476,80.077,4,seasonal
505,Honestly,Eric Nam,Honestly,49,206848,2018-04-11,1,0.75,0.799,0,-2.788,0,0.0697,0.0706,0.0,0.377,0.462,110.991,4,seasonal
506,BBIBBI,IU,BBIBBI,70,194426,2018-10-10,1,0.839,0.617,7,-4.692,1,0.331,0.241,0.0,0.3,0.821,143.894,4,seasonal
507,2002,Anne-Marie,2002,80,186986,2018-04-19,1,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,4,seasonal
508,No Matter What,Calum Scott,No Matter What,72,236525,2018-10-19,1,0.508,0.29,10,-7.846,1,0.0298,0.901,0.0,0.105,0.287,135.114,4,seasonal
509,Written In The Stars,John Legend,Written In The Stars,62,231340,2018-10-11,1,0.612,0.519,9,-5.568,1,0.0391,0.478,0.0,0.189,0.537,80.882,4,seasonal
510,Radio,Lana Del Rey,Born To Die - The Paradise Edition,58,214573,2012-01-01,8,0.423,0.857,2,-5.173,1,0.0687,0.188,2.63e-05,0.105,0.196,75.024,4,seasonal
511,Shotgun,George Ezra,Staying at Tamara's,84,201287,2018-03-23,4,0.672,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.741,4,seasonal
512,Lullaby,Lukas Graham,3 (The Purple Album),52,191813,2018-10-26,2,0.658,0.493,10,-7.702,1,0.0303,0.077,0.0,0.108,0.524,139.829,4,seasonal
513,Say Yes (Church Ballad),Lukas Graham,3 (The Purple Album),49,213893,2018-10-26,10,0.6,0.501,6,-6.044,1,0.0371,0.194,0.0,0.11,0.129,77.981,4,seasonal
514,Let's Fall in Love for the Night,FINNEAS,Let's Fall in Love for the Night,70,190348,2018-10-19,1,0.737,0.408,5,-7.941,1,0.104,0.802,0.0,0.171,0.374,127.921,4,seasonal
515,Cigarette Break,Gavin James,Only Ticket Home,60,245789,2018-10-26,6,0.544,0.513,2,-6.794,1,0.032,0.129,0.0,0.114,0.342,140.841,4,seasonal
516,Fake Friends,Joel Adams,Fake Friends,50,174774,2018-10-05,1,0.629,0.596,0,-4.44,1,0.193,0.00418,0.0,0.286,0.649,172.032,4,seasonal
517,"Portland, Maine",Donovan Woods,"Portland, Maine",63,203893,2016-02-25,1,0.608,0.342,4,-14.166,1,0.0316,0.782,0.243,0.109,0.172,80.109,4,seasonal
518,nobody's home,gnash,nobody's home,10,192783,2018-11-02,1,0.655,0.547,9,-8.305,1,0.108,0.188,0.0,0.124,0.543,79.647,4,seasonal
519,Unknown (To You),Jacob Banks,Unknown (To You),6,233200,2017-09-14,1,0.312,0.548,8,-5.128,0,0.0431,0.881,0.000805,0.127,0.25,129.622,4,seasonal
520,Put Your Records On,Corinne Bailey Rae,Corinne Bailey Rae,77,215360,2006-01-01,3,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,4,seasonal
521,Soldier,James TW,Soldier,68,224720,2018-11-02,1,0.531,0.648,6,-6.12,1,0.0601,0.253,0.0,0.098,0.326,148.007,4,seasonal
522,Someone You Loved,Lewis Capaldi,Breach,91,182160,2018-11-08,3,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,4,seasonal
523,Be Your Man,Rhys Lewis,Be Your Man,63,203817,2017-08-11,1,0.65,0.197,9,-10.998,0,0.0554,0.887,0.0,0.107,0.354,79.838,4,seasonal
524,No Right To Love You - Acoustic,Rhys Lewis,No Right To Love You (Acoustic),72,229557,2018-05-18,1,0.531,0.269,1,-10.6,1,0.0406,0.866,0.0,0.116,0.52,84.186,4,seasonal
525,Reason To Hate You,Rhys Lewis,Bad Timing,54,239493,2018-02-23,2,0.675,0.202,1,-10.719,0,0.23,0.907,0.0,0.245,0.328,72.062,4,seasonal
526,Worst of You,Maisie Peters,Worst of You,72,197369,2018-05-11,1,0.741,0.466,4,-7.258,1,0.0357,0.558,0.0,0.0583,0.351,102.058,4,seasonal
527,Here With Me,Elina,Here With Me,66,196364,2018-08-10,1,0.433,0.267,7,-10.419,1,0.0469,0.681,0.0,0.0811,0.255,93.072,4,seasonal
528,Bright Blue Skies,Mitch James,Mitch James - Deluxe Edition,70,182906,2018-09-14,4,0.799,0.373,7,-8.999,1,0.0558,0.259,0.0,0.166,0.534,98.035,4,seasonal
529,Someone Out There,Rae Morris,Someone Out There,46,229381,2018-02-02,9,0.531,0.455,1,-7.17,1,0.0316,0.61,2.04e-05,0.119,0.251,133.971,4,seasonal
530,Thursday,Jess Glynne,Thursday,68,216239,2018-10-11,1,0.603,0.554,2,-4.381,1,0.0646,0.452,0.0,0.0545,0.354,111.989,4,seasonal
531,Half As Good As You (feat. Rae Morris),Tom Odell,Half As Good As You (feat. Rae Morris),16,211358,2018-11-16,1,0.562,0.339,0,-8.623,1,0.0325,0.583,0.0,0.112,0.344,82.714,4,seasonal
532,We Are The Champions - Remastered 2011,Queen,News Of The World (2011 Remaster),77,179200,1977-10-28,2,0.268,0.459,10,-6.94,1,0.0346,0.378,0.0,0.118,0.175,64.177,4,seasonal
533,Vincent,Ellie Goulding,Vincent,64,223560,2018-02-14,1,0.505,0.217,11,-10.517,1,0.0391,0.925,5.69e-06,0.168,0.398,101.899,4,seasonal
534,Let's See What The Night Can Do,Jason Mraz,Know.,63,245186,2018-08-10,1,0.392,0.423,7,-7.813,1,0.0348,0.27,0.0,0.117,0.288,113.537,4,seasonal
535,恨幸福來過,金鐘國,恨幸福來過 - Single,0,226360,2017-01-01,1,0.545,0.662,11,-5.351,1,0.0484,0.696,0.0,0.21,0.324,138.111,4,seasonal
536,Tell Me That You Love Me,James Smith,Tell Me That You Love Me,64,194658,2018-12-06,1,0.536,0.317,6,-8.752,1,0.0359,0.402,0.0,0.11,0.319,143.89,4,seasonal
537,Say Love,James TW,Say Love,68,219440,2018-10-31,1,0.752,0.449,1,-7.541,1,0.0594,0.118,1.29e-06,0.354,0.549,84.029,4,seasonal
538,Cringe - Stripped,Matt Maeson,Cringe (Stripped),67,219151,2017-05-26,1,0.539,0.263,5,-11.149,1,0.0552,0.896,0.0,0.104,0.222,119.671,4,seasonal
539,"Fire On Fire - From ""Watership Down""",Sam Smith,"Fire On Fire (From ""Watership Down"")",81,246735,2018-12-21,1,0.584,0.407,1,-7.356,0,0.046,0.476,0.0,0.18,0.341,115.124,4,seasonal
540,No Place,Backstreet Boys,No Place,66,179746,2019-01-04,1,0.716,0.533,3,-5.439,1,0.0283,0.147,0.0,0.0913,0.502,91.995,4,seasonal
541,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,SHAUN,Way Back Home (feat. Conor Maynard) [Sam Feldt Edit],79,192452,2018-12-21,1,0.737,0.747,10,-4.818,1,0.0323,0.269,0.0,0.219,0.447,105.943,4,seasonal
542,Traveler,SHAUN,An-nyeong,46,189298,2019-01-01,1,0.748,0.727,7,-4.328,1,0.0486,0.0413,2.68e-06,0.411,0.505,102.997,4,seasonal
543,Bad Habits,SHAUN,An-nyeong,59,212959,2019-01-01,2,0.75,0.755,5,-3.792,1,0.0284,0.013,1.03e-06,0.539,0.647,120.001,4,seasonal
544,Terminal,SHAUN,An-nyeong,45,186230,2019-01-01,3,0.84,0.748,9,-4.665,0,0.0375,0.116,2.4e-06,0.249,0.806,113.03,4,seasonal
545,Come To California - Acoustic,Ron Pope,Come To California (Acoustic),47,268529,2019-01-11,1,0.459,0.317,9,-6.856,1,0.0279,0.796,0.0,0.126,0.297,137.748,4,seasonal
546,Move On,Mike Posner,Move On,38,178426,2019-01-04,1,0.738,0.689,2,-5.715,1,0.0327,0.167,0.453,0.413,0.416,102.021,4,seasonal
547,마라톤 Marathon,Day6,Remember Us : Youth Part 2,32,220285,2018-12-10,6,0.663,0.696,9,-3.911,1,0.0475,0.411,0.0,0.0575,0.788,151.993,4,seasonal
548,Epiphany,BTS,Love Yourself 結 'Answer',71,240361,2018-08-24,13,0.509,0.558,2,-6.369,0,0.0276,0.29,0.0,0.131,0.327,135.879,4,seasonal
549,One Grain Of Sand,Ron Pope,Atlanta,51,207240,2012-04-17,2,0.713,0.824,3,-7.168,1,0.0393,0.106,8.03e-05,0.13,0.696,120.028,4,seasonal
550,Down the Line,Beach Fossils,Somersault,55,158474,2017-06-02,9,0.603,0.743,7,-6.569,1,0.0395,0.24,0.00392,0.147,0.533,162.265,4,seasonal
551,It's Real,Real Estate,Days,50,168493,2011-10-18,3,0.419,0.856,2,-5.443,1,0.0298,0.00928,0.0964,0.124,0.721,152.009,4,seasonal
552,Old Pine,Ben Howard,Every Kingdom,69,328506,2011-01-01,1,0.401,0.364,5,-10.836,1,0.033,0.45,0.0503,0.162,0.224,129.568,4,seasonal
553,Everytime,boy pablo,Roy Pablo,69,172941,2017-05-19,2,0.431,0.669,2,-10.065,1,0.035,0.0252,0.0433,0.117,0.855,203.906,4,seasonal
554,Threat of Joy,The Strokes,Future Present Past,63,264661,2016-06-03,3,0.594,0.728,0,-6.917,1,0.0281,0.216,0.0881,0.124,0.687,137.97,4,seasonal
555,Rare Hearts,The Growlers,Chinese Fountain,55,284586,2014-09-23,10,0.601,0.652,7,-6.723,1,0.027,0.026,0.0589,0.274,0.61,120.498,4,seasonal
556,Blood,The Middle East,The Recordings of the Middle East,55,326920,2009-10-27,3,0.475,0.478,11,-8.634,1,0.0286,0.125,0.0428,0.128,0.122,79.005,4,seasonal
557,First Day Of My Life,Bright Eyes,"I'm Wide Awake, It's Morning",69,188800,2005-01-25,6,0.468,0.201,4,-17.024,1,0.0388,0.915,8.28e-05,0.0952,0.383,94.422,4,seasonal
558,Over,Kings of Leon,WALLS,56,370586,2016-10-14,5,0.414,0.799,2,-8.253,1,0.0335,0.00199,0.507,0.114,0.283,126.852,4,seasonal
559,Lavender Kiss,The Licks,Lavender Kiss,49,243645,2018-01-07,1,0.578,0.115,0,-20.333,1,0.036,0.00922,0.0031,0.0834,0.363,199.975,3,seasonal
560,On + Off,Maggie Rogers,Now That The Light Is Fading,53,221533,2017-02-16,3,0.578,0.582,4,-7.278,1,0.0413,0.151,2.23e-05,0.394,0.236,129.969,4,seasonal
561,Fool for Love,Lord Huron,Strange Trails,55,274706,2015-04-07,6,0.619,0.758,5,-6.285,1,0.0367,0.598,0.192,0.113,0.215,90.993,4,seasonal
562,Sunflower,Rex Orange County,Sunflower,78,252230,2017-03-22,1,0.384,0.765,6,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903,4,seasonal
563,Reptilia,The Strokes,Room On Fire,69,219753,2003-10-28,2,0.486,0.666,9,-5.084,1,0.033,0.000563,0.789,0.101,0.741,157.992,4,seasonal
564,Wait by the River,Lord Huron,Vide Noir,61,191306,2018-04-20,5,0.546,0.537,9,-5.131,0,0.0251,0.16,0.0577,0.0922,0.447,81.952,3,seasonal
565,Peaches,In The Valley Below,The Belt,53,285613,2014-01-01,1,0.508,0.517,8,-8.054,0,0.0278,0.000717,0.0165,0.117,0.0543,103.935,4,seasonal
566,Take It All Back 2.0,Judah & the Lion,Folk Hop N' Roll (Deluxe),63,218355,2017-03-10,5,0.446,0.801,0,-6.397,1,0.0305,0.00925,8.84e-05,0.13,0.765,148.071,4,seasonal
567,Stay for a While,Gibbz,Above Water,41,223561,2016-03-08,1,0.562,0.563,8,-5.854,1,0.209,0.468,0.00227,0.298,0.726,145.487,4,seasonal
568,I Wear Glasses,Mating Ritual,How You Gonna Stop It?,50,214071,2017-06-09,1,0.401,0.877,10,-3.303,1,0.0694,0.065,0.0463,0.321,0.343,148.009,4,seasonal
569,Someone New,Hozier,Hozier (Expanded Edition),67,222813,2014-09-19,4,0.443,0.533,7,-5.956,1,0.0473,0.429,3.66e-06,0.332,0.596,183.791,4,seasonal
570,Forget It (feat. Oliver Tree),Getter,Radical Dude!,59,212631,2016-03-11,4,0.681,0.616,1,-9.173,1,0.0366,0.00539,0.00403,0.0635,0.121,113.995,4,seasonal
571,What a Pleasure,Beach Fossils,What a Pleasure,55,152684,2011-03-08,2,0.523,0.938,2,-4.362,1,0.0652,0.000176,0.929,0.32,0.877,152.009,4,seasonal
572,Dope on a Rope,The Growlers,City Club,61,250252,2016-09-30,5,0.421,0.91,7,-3.724,1,0.1,0.00132,0.0,0.357,0.723,146.024,4,seasonal
573,I Love You So,The Walters,Songs for Dads,68,160253,2014-11-28,1,0.578,0.669,10,-4.898,1,0.0377,0.65,0.0,0.13,0.503,75.995,4,seasonal
574,Warned You,Good Morning,Shawcross,55,133128,2014-11-09,3,0.507,0.428,6,-4.677,1,0.0263,0.662,0.149,0.101,0.406,138.163,4,seasonal
575,Going Gets Tough,The Growlers,Chinese Fountain,58,208613,2014-09-23,6,0.5,0.766,8,-6.258,1,0.0327,0.219,0.0,0.109,0.738,162.058,4,seasonal
576,Real Love Baby,Father John Misty,Real Love Baby,64,189293,2016-07-26,1,0.417,0.687,7,-6.484,1,0.0372,0.0955,0.0278,0.0989,0.627,204.11,4,seasonal
577,See You Again,"Tyler, The Creator",Flower Boy,78,180386,2017-07-21,4,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,4,seasonal
578,Drought,Andrew Belle,Dive Deep,39,233053,2017-08-25,10,0.601,0.635,6,-7.76,0,0.0385,0.57,0.037,0.0931,0.329,81.502,4,seasonal
579,Overthinking,Acid Ghost,I Want to Hide My Face & Die,49,241859,2015-11-26,8,0.611,0.871,11,-3.739,1,0.028,0.725,0.846,0.232,0.245,129.045,4,seasonal
580,Marcel,Her's,Marcel,60,187571,2016-10-13,1,0.624,0.65,9,-5.993,1,0.0277,0.529,0.0748,0.334,0.655,106.99,4,seasonal
581,All Alone,Acid Ghost,All Alone,52,168648,2015-01-30,1,0.509,0.588,0,-9.542,1,0.0298,0.693,0.845,0.115,0.487,171.845,4,seasonal
582,Stolen Dance,Milky Chance,Sadnecessary,71,313684,2014-06-20,11,0.887,0.584,11,-8.798,1,0.0381,0.41,0.000314,0.101,0.677,114.016,4,seasonal
583,Cut My Lip,Twenty One Pilots,Trench,69,282613,2018-10-05,10,0.641,0.561,4,-5.856,1,0.0355,0.12,0.0021,0.358,0.678,111.938,4,seasonal
584,Everybody Wants To Rule The World,Tears For Fears,Songs From The Big Chair (Super Deluxe Edition),79,251488,1985-02-25,3,0.638,0.8,7,-12.077,1,0.0572,0.372,0.00553,0.113,0.569,112.055,4,seasonal
585,Moonlight on the River,Mac DeMarco,This Old Dog,56,422613,2017-05-05,12,0.662,0.478,9,-8.631,1,0.0453,0.252,0.833,0.216,0.43,139.982,4,seasonal
586,Float On,Modest Mouse,Good News For People Who Love Bad News,71,208466,2004-04-05,3,0.649,0.888,6,-4.807,1,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,4,seasonal
587,Snow (Hey Oh),Red Hot Chili Peppers,Stadium Arcadium,78,335066,2006-05-09,2,0.432,0.895,11,-3.682,1,0.0504,0.127,1.16e-05,0.141,0.625,104.458,4,seasonal
588,Like or Like Like,Miniature Tigers,Tell It to the Volcano,52,158653,2009-09-22,2,0.752,0.533,2,-4.651,1,0.0278,0.0345,3.78e-06,0.0971,0.838,96.077,4,seasonal
589,We Just Havent Met Yet,Russ,We Just Havent Met Yet,53,237322,2016-09-11,1,0.584,0.559,0,-7.565,1,0.032,0.0785,0.0,0.0689,0.145,87.528,4,seasonal
590,Drag,Day Wave,Drag,57,189651,2015-05-04,1,0.537,0.713,7,-6.25,1,0.0272,0.227,0.65,0.1,0.367,93.198,4,seasonal
591,Corduroy Dreams,Rex Orange County,Bcos U Will Never B Free,71,206974,2016-11-07,4,0.61,0.305,4,-14.037,1,0.053,0.653,0.0,0.103,0.222,113.818,4,seasonal
592,Different State of Mind,Kid Bloom,A Different State of Mind,60,225531,2016-12-02,3,0.658,0.393,11,-9.96,1,0.0363,0.715,0.209,0.173,0.74,141.037,4,seasonal
593,Sorry Bro,SALES,SALES LP,56,151836,2016-04-20,14,0.677,0.479,9,-11.532,0,0.0344,0.804,0.767,0.105,0.4,98.026,4,seasonal
594,Humongous - Single Version,Declan McKenna,Humongous,52,312671,2017-06-09,1,0.339,0.83,9,-7.138,0,0.0761,4.11e-05,0.00038,0.0484,0.497,115.081,4,seasonal
595,Pull Up,Nicotine's Famous Honey,Pull Up,37,140222,2017-05-31,1,0.697,0.61,4,-7.065,1,0.0298,0.487,0.0,0.102,0.548,109.048,4,seasonal
596,Make Me Your Queen,Declan McKenna,What Do You Think About the Car?,60,221360,2017-07-21,5,0.492,0.666,2,-6.42,1,0.0317,0.00146,1.29e-06,0.104,0.26,125.042,4,seasonal
597,Cool with You,Her's,Songs of Her's,65,375656,2017-05-12,2,0.533,0.613,0,-6.773,1,0.0495,0.0124,0.000684,0.299,0.554,106.946,4,seasonal
598,Wolfcat,Still Woozy,Wolfcat,63,174221,2017-08-31,1,0.667,0.473,2,-12.597,1,0.0502,0.759,0.000354,0.117,0.69,134.933,3,seasonal
599,girls,girl in red,girls,14,198400,2018-06-08,1,0.515,0.449,5,-14.468,1,0.0337,0.227,0.0357,0.171,0.792,149.966,4,seasonal
600,Daddy Issues,The Neighbourhood,Wiped Out!,73,260173,2015-10-30,6,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,4,seasonal
601,Loving Is Easy,Rex Orange County,Loving Is Easy,78,155720,2017-10-11,1,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00474,0.096,0.537,117.023,4,seasonal
602,In My Feelings,Lana Del Rey,Lust For Life,63,238718,2017-07-21,8,0.54,0.674,2,-6.351,1,0.0802,0.0553,0.0608,0.112,0.309,89.933,4,seasonal
603,Cigarette Daydreams,Cage The Elephant,Melophobia,70,208760,2013-10-08,10,0.635,0.675,2,-3.445,1,0.0263,0.0801,0.0,0.0831,0.273,113.946,4,seasonal
604,Void,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,64,203666,2018-11-02,6,0.534,0.582,5,-7.912,1,0.0401,0.047,0.0328,0.0883,0.346,84.183,4,seasonal
605,Game,Mating Ritual,Game,44,263613,2014-09-26,1,0.684,0.621,0,-6.781,1,0.0517,0.276,0.068,0.116,0.595,89.006,4,seasonal
606,You're The Reason,Ben Lee,A mixtape from Ben Lee,35,272712,2015,1,0.774,0.557,5,-8.33,1,0.0874,0.176,0.00106,0.28,0.574,124.113,4,seasonal
607,Forgiveness,Paramore,After Laughter,58,219760,2017-05-12,4,0.768,0.804,2,-7.351,1,0.0349,0.0611,0.00511,0.0695,0.776,112.028,4,seasonal
608,Alex,Wild Child,Alex/Break You Down,21,176026,2018-01-30,1,0.624,0.718,9,-8.642,1,0.0616,0.572,5.29e-05,0.295,0.624,160.047,4,seasonal
609,Tommy's Party,Peach Pit,Being So Normal,61,361760,2018-06-28,9,0.565,0.438,7,-8.722,1,0.0311,0.122,0.0469,0.108,0.211,133.949,4,seasonal
610,There's No Use in Trying,Acid Ghost,I Want to Hide My Face & Die,37,223383,2015-11-26,9,0.501,0.816,8,-4.857,1,0.0288,0.203,0.803,0.126,0.366,130.017,4,seasonal
611,broken,lovelytheband,finding it hard to smile,76,204878,2018-08-03,4,0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,4,seasonal
612,In My Head,Peter Manos,In My Head,72,214533,2018-05-15,1,0.499,0.181,9,-15.359,0,0.0429,0.745,0.00123,0.106,0.0747,111.956,4,seasonal
613,Pictures of Girls,Wallows,Pictures of Girls,15,204106,2018-02-22,1,0.444,0.822,6,-5.483,1,0.0309,0.000205,0.00714,0.076,0.498,154.945,4,seasonal
614,Peach Pit,Peach Pit,Sweet FA,65,287080,2018-06-27,1,0.515,0.804,6,-5.345,0,0.0398,0.00322,0.00229,0.149,0.298,123.969,4,seasonal
615,Uncomfortable,Wallows,Uncomfortable,57,294015,2017-09-13,1,0.395,0.768,2,-2.81,1,0.0311,0.115,0.0204,0.286,0.251,142.016,4,seasonal
616,Pleaser,Wallows,Pleaser,66,187895,2017-04-12,1,0.497,0.914,9,-4.308,1,0.0455,0.126,1.98e-05,0.274,0.385,148.893,4,seasonal
617,We're Not Just Friends,"Parks, Squares and Alleys",We're Not Just Friends,53,187820,2015-09-03,1,0.655,0.653,4,-7.488,1,0.0278,0.502,0.75,0.0781,0.732,114.995,4,seasonal
618,Yam Yam,No Vacation,Yam Yam,62,216038,2017-06-01,1,0.445,0.591,7,-9.004,0,0.0316,0.319,0.766,0.107,0.0774,137.864,4,seasonal
619,A Little While,Yellow Days,Harmless Melodies,64,318147,2016-11-18,3,0.577,0.604,3,-7.84,0,0.0332,0.182,0.00211,0.205,0.351,99.997,4,seasonal
620,Nothing Lasts,Bedroom,Grow,54,291785,2014-05-20,3,0.507,0.666,10,-8.362,1,0.029,0.0116,0.343,0.129,0.185,77.979,4,seasonal
621,Dræm Girl,No Vacation,Summer Break Mixtape,56,234606,2015-07-15,1,0.192,0.952,2,-5.888,1,0.258,0.00164,0.716,0.307,0.262,172.752,4,seasonal
622,Driving to Hawaii,Summer Salt,Driving to Hawaii,59,188183,2015-07-04,4,0.346,0.637,7,-4.919,1,0.0403,0.719,2.03e-05,0.263,0.297,186.836,3,seasonal
623,Adversity,Beach Fossils,What a Pleasure,50,243297,2011-03-08,8,0.661,0.733,2,-6.859,1,0.026,0.00551,0.66,0.0992,0.53,129.974,4,seasonal
624,Breezeblocks,alt-J,An Awesome Wave,69,227080,2012-09-18,4,0.616,0.656,5,-7.298,1,0.0344,0.096,0.000879,0.205,0.286,150.071,4,seasonal
625,Losing You,boy pablo,Soy Pablo,64,186681,2018-10-05,6,0.597,0.771,5,-10.717,1,0.0394,0.0111,4.68e-06,0.0987,0.811,104.008,4,seasonal
626,"What Is Love? Tell Me, Is It Easy?",Hala,Spoonfed,58,230546,2016-05-13,3,0.801,0.41,7,-12.359,1,0.0322,0.187,0.0258,0.0993,0.719,125.133,4,seasonal
627,The Kids Don't Wanna Come Home - Single Version,Declan McKenna,The Kids Don't Wanna Come Home,56,260399,2017-01-11,1,0.523,0.79,7,-5.665,1,0.0353,0.0377,0.0,0.174,0.338,121.989,4,seasonal
628,Do You,Spoon,They Want My Soul,49,212653,2014-08-05,4,0.674,0.936,4,-2.166,1,0.0271,0.0756,0.000748,0.192,0.948,128.083,4,seasonal
629,Japanese Denim,Daniel Caesar,Get You - Single,74,270846,2016-10-21,2,0.707,0.238,3,-8.818,1,0.0379,0.0905,2.42e-06,0.0842,0.345,124.156,3,seasonal
630,As Crazy As It Is,ZHU,Genesis Series,51,224346,2015-11-06,2,0.662,0.61,8,-6.522,1,0.224,0.0395,0.000129,0.196,0.854,179.548,4,seasonal
631,Hold On,SBTRKT,SBTRKT,57,206600,2011-06-27,2,0.768,0.393,0,-11.737,1,0.0399,0.229,0.375,0.0923,0.442,131.989,5,seasonal
632,Some,Steve Lacy,Some,61,118393,2016-10-31,1,0.784,0.554,7,-6.417,1,0.03,0.00548,0.254,0.0995,0.634,104.01,4,seasonal
633,C U Girl,Steve Lacy,C U Girl,66,129697,2015-02-15,1,0.414,0.473,11,-8.911,0,0.116,0.663,0.0523,0.128,0.409,100.0,4,seasonal
634,summer depression,girl in red,summer depression,16,151693,2018-03-03,1,0.691,0.306,9,-15.651,1,0.0544,0.632,0.479,0.108,0.62,129.929,4,seasonal
635,We're Going To Be Friends,The White Stripes,White Blood Cells,59,142226,2001,9,0.533,0.459,7,-5.499,1,0.0277,0.687,0.0,0.0773,0.386,97.213,4,seasonal
636,Trillo Talk,Wild Child,Fools,32,216456,2015-10-02,12,0.728,0.593,0,-7.165,1,0.0388,0.289,2.14e-05,0.195,0.843,150.95,4,seasonal
637,Cough Syrup,Young the Giant,Young the Giant (Special Edition),69,249520,2011,4,0.534,0.721,11,-7.307,0,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,3,seasonal
638,Plush - Acoustic,Stone Temple Pilots,Thank You,66,230293,2003-11-10,15,0.644,0.363,5,-11.019,0,0.0397,0.712,0.0,0.659,0.303,133.396,4,seasonal
639,This Year,Beach Fossils,Somersault,57,168092,2017-06-02,1,0.499,0.791,7,-7.293,0,0.0268,0.000656,0.0545,0.233,0.339,145.083,4,seasonal
640,She's Gonna Leave You,The Walters,She's Gonna Leave You,50,220000,2017-01-12,1,0.536,0.714,0,-4.409,1,0.0326,0.0879,0.00168,0.134,0.338,119.963,4,seasonal
641,Window,Kid Bloom,A Long Kiss Goodbye,51,159840,2017-09-29,2,0.85,0.537,5,-7.406,0,0.0279,0.791,0.000298,0.188,0.931,102.995,4,seasonal
642,Song for Me,Greer,Song for Me,53,208654,2019-01-05,1,0.316,0.909,10,-5.383,1,0.0613,0.0274,0.0361,0.108,0.399,102.816,3,seasonal
643,Alrighty Aphrodite,Peach Pit,Being So Normal,60,207813,2018-06-28,4,0.534,0.724,6,-4.675,0,0.0495,0.00605,0.0929,0.108,0.503,81.846,4,seasonal
644,Do You Love Me,Guster,Easy Wonderful (Deluxe Version),41,220640,2010-01-01,2,0.586,0.814,0,-4.344,1,0.0316,0.0811,0.0,0.311,0.871,130.498,4,seasonal
645,hold on,flor,hold on,39,203887,2017-01-06,1,0.612,0.837,8,-5.388,1,0.0424,0.0424,0.000704,0.133,0.524,111.923,4,seasonal
646,Loser,Jagwar Twin,Subject to Flooding,50,175449,2018-09-21,3,0.752,0.613,9,-8.1,0,0.0283,0.0947,0.000357,0.0955,0.543,93.027,4,seasonal
647,Something Here,Day Wave,Something Here,49,245386,2017-01-31,1,0.436,0.899,10,-8.325,1,0.0318,0.00354,0.865,0.109,0.611,144.93,4,seasonal
648,Flame,Sundara Karma,Flame,60,226394,2016-11-11,1,0.528,0.858,7,-4.536,1,0.0493,0.00118,1.56e-06,0.282,0.219,100.032,4,seasonal
649,Don't Take The Money,Bleachers,Don't Take The Money,53,215539,2017-03-31,1,0.633,0.884,1,-5.667,1,0.0392,0.00036,1.64e-06,0.189,0.296,110.081,4,seasonal
650,Don't Take The Money,Bleachers,Gone Now,61,215546,2017-06-02,4,0.63,0.884,1,-5.674,1,0.0406,0.000397,1.37e-06,0.206,0.289,110.07,4,seasonal
