,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
366,Weyu Lárigi Weyu,Various Artists,Hear Globally: A Cumbancha Collection,0,264453,2009-05-05,3,0.728,0.513,2,-10.043,0,0.0383,0.668,0.00554,0.112,0.882,96.753,3,world
367,Nalingiyo,Manou Gallo,Lowlin,27,285034,2009-10-15,4,0.641,0.661,9,-8.852,0,0.0531,0.449,2.43e-06,0.14,0.796,89.903,4,world
368,Saramaya,Habib Koité,Ma Ya,34,305546,1998-03-01,7,0.797,0.75,2,-8.038,1,0.0345,0.695,0.258,0.155,0.808,113.671,4,world
369,La Cologiala,Various Artists,Cumbia Cumbia,0,222240,1993-01-01,1,0.656,0.536,5,-8.923,1,0.0433,0.0771,0.00562,0.105,0.963,103.433,4,world
370,El Día De Mi Suerte,Mimi Maura,Mirando Caer La Lluvia,38,249146,2007-09-20,1,0.712,0.626,0,-5.965,0,0.0701,0.3,0.0,0.328,0.675,147.834,4,world
371,Set,Cheikh Lô,Né La Thiass,0,327893,1996-10-28,6,0.489,0.543,7,-12.638,1,0.0545,0.533,0.0869,0.208,0.458,142.735,4,world
372,Woyal,Yoro Ndiaye,Laamisoo,26,301086,2013,3,0.749,0.815,8,-6.428,1,0.0508,0.49,0.000223,0.203,0.764,140.069,4,world
373,Jailer,Aṣa,Asa,2,247733,2009-01-27,1,0.883,0.413,0,-5.082,1,0.0483,0.471,0.0,0.111,0.904,101.987,4,world
374,The Road (feat. Baaba Maal),Eric Wainaina,Love + Protest,27,298693,2011-11-19,5,0.486,0.576,0,-8.131,1,0.054,0.499,3.71e-05,0.0708,0.536,116.345,4,world
375,Sen Regal,Carlou D,Muzikr,0,297200,2010-06-28,4,0.794,0.86,0,-6.98,1,0.107,0.169,0.000133,0.103,0.723,97.02,4,world
376,Serin Fallu,Youssou N'Dour,Africa Rekk,35,335106,2016-11-04,10,0.766,0.71,7,-8.154,0,0.0588,0.5,3.45e-05,0.234,0.787,127.051,4,world
377,Nebe N'Makoum,Cheick Tidiane Seck,Sabaly,0,297093,2008-01-01,5,0.723,0.862,0,-5.947,1,0.0977,0.411,2.05e-05,0.0989,0.859,105.1,4,world
378,Zapata Se Queda,Lila Downs,Pecados Y Milagros,43,264000,2011-10-18,3,0.681,0.642,5,-7.793,1,0.145,0.398,0.0,0.413,0.761,81.981,4,world
379,Li Lan La,Diogal,Li Lan La,24,222586,2008-03-25,2,0.693,0.304,5,-8.394,0,0.0274,0.774,6.42e-06,0.162,0.468,96.009,4,world
380,Mamani,Joy Denalane,Mamani,20,128173,2002,13,0.5,0.724,1,-7.879,1,0.0459,0.169,0.0286,0.217,0.697,138.921,4,world
381,Falso Testemunho,Various Artists,Ô Espirito e Âlma de Cabo Verde / The Spirit & Soul of Cabo Verde,25,345680,2007,3,0.713,0.52,11,-11.633,0,0.0553,0.75,0.000253,0.0758,0.65,87.951,4,world
382,Djôn'maya,Victor Démé,Victor Démé,1,249560,2008-03-05,2,0.731,0.319,1,-8.196,1,0.0416,0.834,4.48e-05,0.118,0.302,88.743,4,world
383,Las Lavanderas,Gabriel Romero Y Su Orquesta,Historia Músical - 40 Éxitos,24,202773,2015-07-01,7,0.662,0.532,8,-8.205,1,0.0338,0.584,0.000525,0.137,0.94,86.453,4,world
384,Haki,Asmara All Stars,Eritrea's Got Soul,26,251266,2010-10-07,4,0.714,0.345,5,-11.467,1,0.163,0.165,0.0169,0.179,0.833,150.483,4,world
385,Malemolencia,Céu,Céu,56,174653,2005-06-21,3,0.846,0.564,7,-10.323,0,0.0474,0.248,8.81e-05,0.091,0.637,141.886,4,world
386,Dança Ma Mi Criola,Tito Paris,Dança Ma Mi Criola,36,298533,1994,2,0.683,0.622,0,-12.424,1,0.0717,0.283,6.58e-05,0.101,0.805,110.078,4,world
387,Om Numah Shivaya,Apache Indian,Om Numah Shivaya,28,265377,2005-04-12,1,0.663,0.597,1,-7.654,0,0.0557,0.141,2.22e-05,0.0602,0.472,74.932,4,world
388,Via Verde,Chico Ocaña,Canciones De Mesa Camilla,29,246093,2010-03-09,4,0.766,0.615,4,-4.928,0,0.0452,0.79,0.0,0.604,0.686,133.206,4,world
389,Deen Wolo Mousso,Victor Démé,Deli,0,290893,2010,2,0.737,0.636,7,-9.5,1,0.114,0.618,0.0,0.072,0.791,91.012,4,world
390,Mbo Hahita Avao,Various Artists,The World of Indigo,23,314613,2008-10-20,6,0.778,0.659,2,-8.949,1,0.0516,0.582,0.00375,0.13,0.45,117.627,4,world
391,Issoire,Nuru Kane,Exile,20,233186,2013-02-25,9,0.608,0.766,10,-7.131,1,0.205,0.209,0.0,0.0502,0.852,176.082,4,world
392,En la ciudad,Amparanoia,Somos Viento,33,230773,2002-01-28,8,0.758,0.465,11,-12.955,1,0.0797,0.0924,0.0336,0.065,0.473,146.86,4,world
393,El aire de la calle,Los Delinquentes,El Sentimiento Garrapatero Que Nos Traen Las Flores,60,186733,2001,5,0.755,0.614,3,-9.841,0,0.0458,0.526,0.0,0.113,0.887,99.99,4,world
394,Mix Up World,Quito Rymer,Mix Up World,22,228546,2004-09-01,3,0.766,0.476,7,-6.625,1,0.286,0.915,0.00125,0.433,0.785,74.61,4,world
395,Samahani,Dobet Gnahoré,Djekpa La You,23,206106,2009,3,0.656,0.512,7,-12.598,1,0.0455,0.452,2.89e-06,0.113,0.436,112.253,4,world
396,Bossa Muffin (O Viajante),Flavia Coelho,Bossa Muffin (Deluxe Edition),37,222053,2010,1,0.899,0.597,5,-7.087,1,0.046,0.398,0.0,0.345,0.867,104.005,4,world
397,Sola,Rajery,Tantsaha,28,258677,2012-11-09,3,0.62,0.401,9,-14.381,1,0.0563,0.819,0.00501,0.0857,0.247,121.133,3,world
398,Bololene,Youssou N'Dour,Dakar - Kingston,0,258933,2010-03-08,4,0.914,0.635,5,-8.912,1,0.061,0.292,0.0129,0.191,0.868,127.063,4,world
399,Colonial Man,Hugh Masekela,The Collection,26,302866,2003-01-01,4,0.784,0.546,9,-12.798,0,0.0486,0.108,0.395,0.192,0.971,126.679,4,world
400,Hard Labour,Geoffrey Oryema,Beat the Border,0,269160,1993-09-27,7,0.302,0.251,6,-18.115,1,0.0385,0.514,0.0263,0.213,0.105,110.139,4,world
401,Neria,Various Artists,Smooth Africa II: Exploring The Soul,3,364453,2003,6,0.596,0.477,4,-10.106,1,0.0341,0.83,0.011,0.0988,0.386,79.678,4,world
402,Mouso Teke Soma Ye,Boubacar Traoré,Je chanterai pour toi,25,270280,2002-11-28,1,0.402,0.342,4,-11.728,0,0.0334,0.908,0.154,0.378,0.541,98.174,4,world
403,Kinsiona,Various Artists,Afriques Independantes: Vol.5 Congo,0,242333,2010-05-31,4,0.641,0.496,5,-7.176,0,0.0996,0.831,2.15e-06,0.116,0.719,158.476,3,world
404,Godanaw Sew,Jah Lude,Yachin Neger,26,179070,2012-02-14,15,0.939,0.493,10,-8.075,0,0.0712,0.403,0.000239,0.124,0.945,119.986,4,world
405,Kaïra Banco,Touré Kunda,Santhiaba,0,225908,2009-09-15,9,0.776,0.636,5,-6.999,1,0.0313,0.479,1.93e-06,0.277,0.831,129.967,4,world
406,Mindjer,Nino Galissa,Mindjer,0,264640,2004-04-01,6,0.595,0.632,4,-11.559,0,0.0481,0.847,0.0061,0.117,0.722,92.95,4,world
407,Xarit,Yoro Ndiaye,Nittu nitt,21,282293,2007,1,0.721,0.703,9,-6.985,1,0.0316,0.681,0.144,0.108,0.848,141.074,4,world
408,Nchi Ya Kitu Kidogo,Eric Wainaina,Sawa Sawa,22,278213,2001-06-21,4,0.715,0.703,8,-7.985,1,0.0559,0.377,0.0,0.0827,0.919,122.869,4,world
409,Without Blame,Ismaël Lô,Jammu Africa,1,262906,1997,9,0.39,0.305,7,-8.619,1,0.0351,0.79,7.36e-05,0.118,0.247,180.109,3,world
410,Pena,Eliades Ochoa,Estoy Como Nunca,27,258000,2002-05-27,5,0.497,0.668,9,-7.677,0,0.0352,0.806,0.000724,0.183,0.653,98.342,4,world
411,Ndobine,Lek Sen,Lëk Sèn - EP,20,216026,2012-10-15,1,0.458,0.362,0,-10.239,0,0.0308,0.848,7.32e-05,0.151,0.556,155.341,4,world
412,Samala,Touré Kunda,Les Freres Griots,0,237733,1988-03-01,3,0.69,0.244,9,-19.554,0,0.242,0.568,0.00105,0.0639,0.835,169.942,4,world
413,Kumbin,Habib Koité,Ma Ya,22,278266,1998-03-01,8,0.648,0.683,9,-9.873,0,0.0306,0.831,0.417,0.12,0.676,87.28,3,world
414,Oh Lord,Cheick Tidiane Seck,Sabaly,0,274480,2008-01-01,1,0.783,0.788,4,-7.999,0,0.0653,0.37,0.0,0.215,0.787,102.008,4,world
415,Africans,Nneka,Nneka... To and Fro,38,269080,2009-05-07,5,0.668,0.651,1,-3.686,1,0.284,0.173,0.0,0.0566,0.772,151.58,4,world
416,Bahia,Zoufris Maracas,Prison Dorée (Nouvelle Edition),33,185053,2012-10-08,10,0.765,0.445,11,-11.983,0,0.0567,0.816,0.000527,0.115,0.897,149.966,4,world
417,Gorée,Various Artists,Rough Guide To Blues and Beyond,0,306160,2009-09-28,12,0.642,0.0885,7,-22.293,1,0.055,0.809,0.00534,0.0784,0.197,122.793,4,world
418,Sore,Diogal,Liir,27,239146,2010-01-31,1,0.75,0.313,1,-11.491,0,0.0327,0.903,0.000273,0.113,0.249,117.938,4,world
419,Silbo,Féloche,Mythology,22,241440,2013-05-24,3,0.756,0.392,2,-9.988,0,0.0597,0.526,0.000466,0.0991,0.664,133.966,4,world
420,Raitra,Tarika,D,21,284933,2006-03-16,4,0.44,0.587,4,-10.868,1,0.0703,0.224,0.00428,0.128,0.669,75.526,4,world
421,Lounge,Maria Gadú,Maria Gadú,43,197346,2009-07-20,9,0.812,0.238,7,-16.167,1,0.125,0.551,0.00118,0.103,0.361,149.757,4,world
422,Colores,MARTIRES DEL COMPAS,10 años de Mártires,34,228986,2005,6,0.716,0.785,9,-7.073,0,0.062,0.329,0.0,0.108,0.828,94.866,4,world
423,Corre Lola Corre,Ojos de Brujo,Techari,16,242880,2006-03-20,10,0.596,0.653,0,-6.344,0,0.121,0.411,9.84e-06,0.0705,0.487,124.045,4,world
424,Bomba Te Traigo Yo,Banda Criolla,Fiesta En San Juan,22,296826,1994,4,0.489,0.387,9,-14.409,1,0.0417,0.839,1.92e-06,0.06,0.838,94.409,1,world
425,Mentiras De Verdad,Chico Ocaña,Canciones De Mesa Camilla,28,235213,2010-03-09,1,0.659,0.776,2,-4.756,0,0.0477,0.728,0.0,0.0407,0.832,94.37,4,world
426,"Hasta siempre, comandante",Carlos Puebla Y Sus Tradicionales,Carlos Puebla y sus tradicionales: La Caimanera,39,225266,2013-10-29,1,0.758,0.392,6,-8.427,0,0.0321,0.898,0.00113,0.0877,0.528,111.308,4,world
427,On Verra Ça,Touré Kunda,Giants of Afro-Pop,0,210666,2012-06-21,2,0.706,0.383,9,-18.541,0,0.0983,0.382,0.0,0.0636,0.94,172.966,4,world
428,Batoumambe,Habib Koité,Baro,28,253960,2001-03-01,1,0.745,0.746,2,-10.433,0,0.0335,0.699,0.228,0.126,0.834,111.161,4,world
429,Kambe,Touré Kunda,Giants of Afro-Pop,0,290333,2012-06-21,4,0.656,0.445,7,-17.137,1,0.051,0.604,6.98e-06,0.0697,0.855,90.915,4,world
430,Illilagh Ténéré,Abdallah Oumbadougou,"Desert Rebel, Vol. 1",22,301560,2006-10-16,8,0.623,0.34,2,-13.75,1,0.0359,0.879,0.016,0.108,0.765,88.891,4,world
431,Em'ma,Touré Kunda,Em'ma,0,246693,1985-07-29,1,0.796,0.353,9,-16.697,1,0.0595,0.391,0.0,0.107,0.925,83.435,4,world
432,Ne Nam 1,Touré Kunda,Em'ma,0,285939,1985-07-29,3,0.619,0.428,9,-9.958,0,0.0348,0.778,0.000596,0.154,0.402,92.119,4,world
433,Ikafô,Alpha Blondy,Jah Victory,0,276373,2007,15,0.669,0.434,1,-10.576,1,0.348,0.227,0.000673,0.112,0.525,150.044,4,world
434,Kanawa,Habib Koité,Baro,24,321493,2001-03-01,2,0.729,0.64,2,-9.839,0,0.0327,0.432,0.0219,0.0973,0.885,95.976,4,world
435,70 litres (feat. Guizmo),Abdallah Oumbadougou,"Desert Rebel, Vol. 1",19,264426,2006-10-16,4,0.688,0.682,8,-5.552,1,0.113,0.374,0.0,0.0474,0.827,87.579,4,world
436,Révolution (Tagrawla 2),Idir,IdentitéS,0,255426,1999-09-27,6,0.598,0.558,2,-9.894,1,0.0379,0.411,0.00472,0.0842,0.88,91.545,4,world
437,Sedjedo,Angelique Kidjo,djin djin,0,238746,2007-04-30,7,0.731,0.705,6,-7.271,1,0.0558,0.311,2.81e-05,0.157,0.854,100.452,3,world
438,Kulala,Aura Msimang,Itshe,21,289493,2000-06-13,10,0.694,0.414,9,-9.803,1,0.0908,0.644,0.000169,0.0796,0.759,125.768,4,world
439,Chauffeur Taxi,Ba Cissoko,Séno,0,315346,2009-01-26,7,0.857,0.539,0,-11.889,1,0.0622,0.658,0.408,0.107,0.797,100.016,4,world
440,Sant Maam,Cheikh Lô,Né La Thiass,0,287733,1996-10-28,5,0.6,0.408,0,-13.408,1,0.0359,0.813,0.018,0.112,0.467,80.922,4,world
441,Guiss Guiss,Cheikh Lô,Né La Thiass,0,277026,1996-10-28,9,0.742,0.403,7,-12.803,1,0.0417,0.641,0.148,0.0993,0.376,99.572,3,world
442,Waino Blues,Daby Balde,Introducing Daby Balde,20,260959,2005-09-26,5,0.861,0.294,4,-8.152,0,0.0393,0.895,0.000284,0.101,0.861,118.04,4,world
443,Yaye Boye,Daby Balde,Le Marigot Club Dakar,20,335293,2009-09-28,1,0.581,0.532,6,-9.065,0,0.0381,0.733,0.0,0.265,0.48,87.149,4,world
444,Will You Call My Name?,Daby Touré,Call My Name,0,225466,2009-03-09,4,0.823,0.562,4,-6.962,0,0.0307,0.137,0.0726,0.105,0.915,119.974,4,world
445,Chilouva,Dobet Gnahoré,Djekpa La You,17,140920,2009,13,0.597,0.276,9,-14.166,1,0.0312,0.827,0.0,0.204,0.683,92.016,4,world
446,Twende Twende,Eric Wainaina,Twende Twende!,22,290000,2006-10-09,1,0.774,0.773,7,-8.312,1,0.0726,0.648,0.000176,0.142,0.816,109.999,4,world
447,Guro Shebay,Jah Lude,Yachin Neger,24,262218,2012-02-14,2,0.826,0.626,6,-9.59,1,0.0838,0.171,0.0,0.126,0.97,154.969,4,world
448,Gna terra,Various Artists,"Carnet de Voyage : Mali, Guinée, Sénégal",19,235327,2006-04-15,6,0.499,0.497,0,-15.741,0,0.0431,0.957,0.133,0.123,0.837,167.476,4,world
449,Prisoner,Lucky Dube,The Ultimate,0,242640,2010-11-12,7,0.588,0.72,11,-5.76,1,0.0677,0.0844,0.0,0.0398,0.694,79.606,4,world
450,Struggle and Strife (Senegal),Meta And The Cornerstones,Forward Music,0,247773,2008-06-01,1,0.656,0.639,0,-6.905,0,0.204,0.0865,0.0,0.189,0.519,170.83,4,world
451,Fils De Patron,Metzo Djatah,Roots Acoustikeur,18,224288,2009-08-01,8,0.646,0.837,0,-5.591,0,0.0622,0.401,0.0,0.342,0.82,88.035,4,world
452,Wassiye,Habib Koité,Ma Ya,37,286733,1998-03-01,2,0.728,0.66,2,-7.973,0,0.0567,0.612,0.00548,0.0923,0.844,118.332,4,world
453,Ndima Ndapedza,Oliver Mtukudzi,Tuku Music,0,389040,1999-04-23,9,0.828,0.83,11,-8.015,1,0.0797,0.565,0.174,0.0898,0.921,118.709,4,world
454,Woma,Omar Pene,Ndam,24,247080,2009-10-19,5,0.673,0.483,5,-9.536,1,0.0389,0.825,0.0107,0.112,0.574,83.87,4,world
455,Ndéleng Ndéleng,Orchestra Baobab,Made In Dakar,0,340146,2007-10-15,8,0.617,0.641,2,-8.359,1,0.0343,0.445,0.0277,0.114,0.689,127.5,4,world
456,Jiin Ma Jiin Ma,Orchestra Baobab,Specialist In All Styles,0,366173,2002-09-23,4,0.673,0.536,7,-10.222,0,0.0331,0.611,1.52e-05,0.128,0.727,137.849,4,world
457,Hommage Á Tonton Ferrer,Orchestra Baobab,Specialist In All Styles,0,354240,2002-09-23,7,0.613,0.468,7,-8.207,0,0.0261,0.681,8.52e-05,0.378,0.742,96.785,4,world
458,Nahazo,Régis Gizavo,Ilakake,19,290293,2012-09-17,4,0.702,0.538,7,-8.829,1,0.0261,0.676,9.28e-06,0.124,0.705,125.976,4,world
459,One World,Remmy Ongala,Mambo,0,321573,1992,2,0.56,0.678,0,-15.519,1,0.0482,0.00947,0.000652,0.439,0.914,94.044,4,world
460,In My Blood - Acoustic,Shawn Mendes,In My Blood (Acoustic),65,212933,2018-05-11,1,0.57,0.519,5,-5.671,1,0.0309,0.733,0.0,0.139,0.24,139.701,4,world
461,Youngblood - Acoustic,5 Seconds of Summer,Youngblood (Acoustic),63,220995,2018-06-01,1,0.607,0.589,4,-6.068,0,0.0274,0.127,0.0,0.182,0.399,114.946,4,world
462,Shallow,Tyler Ward,Shallow,62,182553,2018-10-12,1,0.332,0.282,7,-7.257,1,0.044,0.825,0.0,0.104,0.234,187.057,4,world
463,Firework - Acoustic,The Mayries,Firework,61,187673,2017-12-08,1,0.384,0.196,5,-13.427,0,0.0681,0.874,0.0,0.166,0.392,206.297,4,world
464,Naked - Acoustic Version,James Arthur,Naked (Acoustic Version),64,230440,2017-12-15,1,0.514,0.343,6,-8.531,1,0.0263,0.182,0.0,0.205,0.212,102.013,4,world
465,No One - Acoustic,Alicia Keys,Vault Playlist Vol. 1,30,259569,2017-04-07,1,0.379,0.325,4,-5.862,1,0.0331,0.712,0.0,0.0997,0.433,89.798,4,world
466,Without You,The Lidls,Without You,63,195130,2017-09-22,1,0.68,0.332,2,-12.581,1,0.0297,0.764,0.0,0.12,0.313,114.936,4,world
467,For You - Acoustic,Roses & Frey,For You,55,184915,2018-01-26,1,0.618,0.223,1,-15.155,1,0.0307,0.913,4.21e-05,0.106,0.567,100.976,4,world
468,Umbrella - Acoustic Version,The Mayries,Umbrella (Acoustic Version),67,178319,2017-11-10,1,0.675,0.278,3,-9.569,1,0.0343,0.845,0.0,0.114,0.353,123.962,4,world
469,Can I Be Him - Acoustic Live Version,James Arthur,Can I Be Him (Acoustic Live Version),62,305160,2017-05-26,1,0.483,0.248,9,-9.368,1,0.0502,0.91,0.0,0.713,0.415,98.136,4,world
470,Meant to Be - Acoustic,Bebe Rexha,Meant to Be (Acoustic),65,158279,2018-04-06,1,0.59,0.337,9,-8.256,1,0.089,0.726,0.0,0.161,0.233,98.885,5,world
471,Take a Bow,Blended Colours,Take a Bow,60,223969,2018-05-04,1,0.455,0.208,7,-12.34,1,0.033,0.862,0.0,0.127,0.272,143.607,4,world
472,Happy Now - Acoustic,Zedd,Happy Now (Acoustic),61,152000,2018-09-07,1,0.555,0.334,4,-6.763,1,0.0701,0.882,0.0,0.127,0.548,80.683,4,world
473,Don't Wanna Know - Acoustic Version,The Mayries,#Acoustic,57,183472,2018-03-30,5,0.438,0.448,1,-7.676,1,0.0666,0.706,0.0,0.159,0.366,118.37,5,world
474,We Can't Stop - Acoustic,Halloran & Kate,We Can't Stop (Acoustic),62,178490,2017-12-04,1,0.564,0.3,2,-9.295,1,0.033,0.879,0.0,0.0961,0.448,155.632,4,world
475,Beautiful Girls,J-Que Beenz,Beautiful Girls,55,238010,2018-04-27,1,0.576,0.196,7,-13.639,1,0.0322,0.865,0.0,0.117,0.502,118.075,4,world
476,September Song - Guitar Acoustic,JP Cooper,September Song (Remixes),16,212152,2017-03-24,1,0.457,0.422,0,-7.885,0,0.0354,0.337,0.0,0.126,0.516,126.633,5,world
477,Teenage Dream,Sara Farell,Teenage Dream,57,197195,2018-02-09,1,0.53,0.0776,6,-15.478,1,0.0462,0.937,0.0,0.122,0.282,179.911,1,world
478,Rockabye - Acoustic Version,The Mayries,Rockabye (Acoustic),68,157466,2016-12-22,2,0.528,0.291,10,-9.696,1,0.0401,0.914,0.0,0.121,0.355,76.805,4,world
479,Too Much To Ask - Acoustic,Niall Horan,Too Much To Ask (Acoustic),59,221598,2017-11-03,1,0.485,0.187,0,-7.454,1,0.0399,0.86,0.0,0.181,0.382,143.502,4,world
480,All I Am - Acoustic,Jess Glynne,All I Am (Acoustic),58,224693,2018-09-21,1,0.698,0.349,0,-7.579,1,0.0351,0.834,0.0,0.0804,0.446,121.898,4,world
481,Use Somebody - Acoustic Version,Isabella Celander,Use Somebody (Acoustic Version),62,186660,2017-05-05,1,0.57,0.271,0,-11.334,1,0.0304,0.82,3.27e-06,0.108,0.273,125.862,4,world
482,Burn,Dan Berk,Burn,56,206100,2018-01-05,1,0.357,0.172,6,-14.027,1,0.0457,0.928,7.98e-06,0.108,0.422,183.346,5,world
483,Something Just Like This - Acoustic,Missy & Blonde,Something Just Like This,67,189793,2017-03-17,1,0.608,0.307,5,-10.859,0,0.0285,0.749,0.000252,0.156,0.505,99.938,4,world
484,A Sky Full of Stars,Mother's Daughter,A Sky Full of Stars,56,165067,2017-12-06,1,0.643,0.11,6,-14.28,1,0.0294,0.876,1.38e-05,0.112,0.152,101.995,4,world
485,Wild Love - Acoustic,James Bay,Wild Love (Acoustic),63,189146,2018-02-23,1,0.507,0.408,11,-7.652,0,0.0396,0.856,0.0,0.102,0.53,140.038,4,world
486,We Found Love,Michael Shynes,We Found Love,58,173065,2017-12-15,1,0.682,0.0907,1,-16.614,0,0.0363,0.892,0.0,0.159,0.219,100.107,4,world
487,Hey Brother,The Mayries,Hey Brother,62,220952,2018-05-25,1,0.558,0.224,10,-14.676,0,0.0312,0.847,0.0,0.117,0.255,114.767,4,world
488,Be Alright,Lola Rhodes,Be Alright,62,180466,2018-09-28,1,0.664,0.177,1,-13.54,1,0.0335,0.856,0.0,0.136,0.29,105.008,4,world
489,Starships - Acoustic Version,Amanda Yang,Starships (Acoustic Version),60,206267,2017-12-22,1,0.762,0.233,0,-8.641,1,0.0374,0.822,0.0,0.101,0.522,99.164,4,world
490,Perfect - Acoustic,Ed Sheeran,Perfect (Acoustic),62,260866,2017-11-10,1,0.432,0.377,7,-5.79,1,0.0304,0.459,0.0,0.114,0.394,94.973,3,world
491,2U - Acoustic Version,Clementine Duo,2U (Acoustic Version),63,208102,2017-06-23,1,0.657,0.192,10,-13.108,0,0.0365,0.894,0.0,0.157,0.305,130.087,4,world
492,Paris - Acoustic Version,Sofia Karlberg,Paris,58,153826,2017-02-10,2,0.716,0.331,2,-8.245,1,0.0464,0.849,0.0,0.0996,0.67,91.12,4,world
493,Give Me Everything,Q.Z.B,Give Me Everything,60,192542,2017-12-06,1,0.397,0.399,0,-10.566,1,0.0483,0.674,0.0,0.116,0.381,179.625,4,world
494,IDGAF - Acoustic,Dua Lipa,IDGAF (Remixes II),58,217785,2018-05-04,5,0.682,0.382,4,-5.179,0,0.217,0.309,0.0,0.11,0.638,190.773,4,world
495,What About Us - Acoustic,Thomas Daniel,What About Us (Acoustic),60,255510,2017-09-01,1,0.427,0.229,4,-11.564,1,0.0364,0.935,7.37e-06,0.0958,0.222,125.195,5,world
496,Apologize,Bailey Jehl,Apologize,53,181596,2018-04-27,1,0.566,0.168,3,-12.483,1,0.0372,0.812,0.0,0.125,0.238,116.286,4,world
497,Too Good At Goodbyes - Acoustic,Sam Smith,Too Good At Goodbyes (Acoustic),64,220095,2017-09-29,1,0.419,0.281,5,-9.319,1,0.0728,0.834,0.0,0.134,0.224,171.661,4,world
498,Stitches - MTV Unplugged,Shawn Mendes,MTV Unplugged,9,263920,2017-11-03,3,0.479,0.344,0,-9.751,1,0.0411,0.898,1.03e-06,0.614,0.412,140.614,4,world
499,Fast Car - Acoustic,Jonas Blue,Fast Car (Acoustic),62,217864,2016-02-01,1,0.475,0.237,9,-9.923,1,0.0342,0.865,0.0,0.0881,0.595,103.045,4,world
500,Bad At Love,J-Que Beenz,Bad At Love,51,196225,2018-01-26,1,0.585,0.233,4,-11.87,1,0.0275,0.736,0.0,0.0936,0.543,149.844,4,world
501,Promises,Sara Farell,Promises,59,183000,2018-08-31,1,0.572,0.229,6,-13.671,0,0.0292,0.899,0.0,0.139,0.239,101.009,4,world
502,Came Here for Love - Acoustic,Sigala,Came Here for Love (Acoustic),59,216015,2017-07-28,1,0.535,0.371,5,-7.101,1,0.0525,0.817,0.0,0.111,0.439,122.551,4,world
503,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen) - Acoustic",Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen) [Acoustic]",64,212692,2018-02-16,1,0.604,0.621,0,-6.361,1,0.0262,0.0505,0.0,0.159,0.207,91.985,4,world
504,Slow Hands - Acoustic,Niall Horan,Slow Hands (Acoustic),15,160592,2017-06-30,1,0.822,0.22,9,-8.36,0,0.0382,0.25,0.0,0.112,0.634,87.453,4,world
505,Silence,Reggii,Silence,60,174837,2017-09-15,1,0.741,0.117,7,-12.427,0,0.049,0.931,0.000164,0.175,0.349,124.087,4,world
506,"Leave (Get Out) - Recorded at Metropolis Studios, London",Anne-Marie,Spotify Singles,60,195920,2018-05-30,2,0.484,0.381,2,-6.815,0,0.0541,0.853,0.0,0.119,0.644,169.506,4,world
507,It Aint me - Acoustic,Sara Farell,It Aint me (Acoustic),65,192545,2017-03-17,1,0.354,0.415,9,-6.578,1,0.0289,0.797,0.0,0.107,0.421,175.537,4,world
508,Weak - Acoustic,Halloran & Kate,Weak,61,201282,2017-02-14,1,0.58,0.416,7,-4.803,1,0.0338,0.733,0.0,0.185,0.211,117.169,4,world
509,Happy Now - Acoustic,Linn Brikell,Happy Now (Acoustic Version),53,213666,2018-10-12,1,0.699,0.109,1,-16.97,1,0.0438,0.935,0.0,0.152,0.54,100.005,4,world
510,YOUTH - Acoustic,Troye Sivan,Blue Neighbourhood (The Remixes),54,192000,2016-11-18,11,0.541,0.186,7,-11.321,1,0.0311,0.958,0.0,0.0962,0.162,92.544,4,world
511,Don't Leave Me Alone (feat. Anne-Marie) - Acoustic,David Guetta,Don't Leave Me Alone (feat. Anne-Marie) [Acoustic],65,188500,2018-09-28,1,0.695,0.435,4,-5.995,0,0.0331,0.373,0.0,0.251,0.373,120.033,4,world
512,Lot To Learn,Vivid Color,Lot To Learn,60,226470,2017-04-21,1,0.57,0.468,6,-4.192,1,0.047,0.758,0.0,0.206,0.335,137.855,4,world
513,Think Before I Talk - Acoustic,Astrid S,Think Before I Talk (Acoustic),15,217400,2017-10-27,1,0.778,0.225,5,-8.848,1,0.0523,0.947,0.0,0.103,0.288,106.996,4,world
514,Wake Me Up,Roses & Frey,Wake Me Up,58,196819,2018-01-05,1,0.494,0.214,7,-11.041,1,0.0363,0.92,1.07e-05,0.107,0.35,125.981,3,world
515,Set Fire To The Rain,Ben Botfield,Set Fire To The Rain,56,226457,2017-12-06,1,0.519,0.228,9,-10.922,0,0.036,0.861,0.0,0.102,0.398,175.367,4,world
516,Breakeven,Sonya,AM Versions,53,249882,2017-03-14,1,0.453,0.37,10,-8.987,1,0.0362,0.797,0.0,0.0983,0.245,169.955,4,world
517,Hang with Me,Zak Manley,Hang With Me,55,187965,2018-10-26,1,0.744,0.0953,5,-12.924,1,0.0637,0.751,4.2e-06,0.108,0.371,84.053,4,world
518,I'm the One - Acoustic,Sunset & Highland,I'm the One (Acoustic),60,233488,2017-05-19,1,0.601,0.372,3,-6.148,1,0.0292,0.835,0.0,0.129,0.444,146.086,4,world
519,Most Girls - Acoustic,Hailee Steinfeld,Most Girls (Acoustic),59,200880,2017-08-04,1,0.665,0.274,9,-8.915,1,0.147,0.482,0.0,0.118,0.686,103.013,4,world
