,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
128,Afoxé (feat. Agathe Iracema),Camarão Orkestra,Camarão Orkestra,40,506813,2016-03-04,2,0.553,0.537,1,-14.399,1,0.0502,0.144,0.898,0.113,0.269,120.964,4,funk
129,Layla,Cotonete,Layla - EP,35,536440,2018-10-12,1,0.331,0.575,9,-13.577,0,0.0369,0.213,0.746,0.0981,0.0675,112.949,4,funk
130,Finalidade Era Ficar em Casa,MC Kevin o Chris,Finalidade Era Ficar em Casa,65,185652,2018-10-12,1,0.81,0.978,6,-3.949,1,0.198,0.571,0.212,0.0846,0.703,149.888,4,funk
131,Movimento da sanfoninha - Ao vivo,Anitta,Meu Lugar,62,176608,2014-06-03,19,0.76,0.999,9,-4.007,1,0.15,0.177,0.281,0.866,0.0807,133.002,4,funk
132,Mala Mala,MC Bin Laden,Mala Mala,37,151250,2019-04-12,1,0.952,0.653,2,-8.422,0,0.241,0.357,0.0,0.0687,0.78,130.056,4,funk
133,Quero Que Tu Vá (International Mix),Ananda,Quero Que Tu Vá (International Mix),49,139318,2018-10-05,1,0.855,0.535,0,-4.836,0,0.108,0.792,0.0,0.0694,0.733,131.641,4,funk
134,Medley da Gaiola - Dennis DJ Remix,MC Kevin o Chris,Medley da Gaiola (Dennis DJ Remix),73,239999,2018-08-27,1,0.897,0.757,4,-5.243,0,0.236,0.702,0.0,0.0779,0.613,140.038,4,funk
135,Me Solta,Nego do Borel,Me Solta,60,161096,2018-06-04,1,0.66,0.958,9,-5.406,1,0.239,0.191,0.0,0.125,0.484,144.64,4,funk
136,Din Din Din (Participação especial de MC Pupio e MC Doguinha),Ludmilla,Din Din Din (Participação especial de MC Pupio e MC Doguinha),62,184607,2018-06-06,1,0.869,0.622,5,-5.841,1,0.23,0.214,0.0,0.0527,0.887,140.039,4,funk
137,Só Você,Dennis DJ,Só Você,70,161444,2018-05-04,1,0.834,0.751,11,-0.787,1,0.117,0.447,0.0,0.112,0.697,129.935,4,funk
138,Só Quer Vrau,MC MM,Só Quer Vrau,63,160666,2018-04-06,1,0.673,0.76,2,-6.847,1,0.186,0.111,0.00169,0.15,0.934,150.225,4,funk
139,Bumbum Granada,Mc's Zaac & Jerry Smith,Bumbum Granada,52,187924,2016-04-29,1,0.965,0.811,1,-1.756,0,0.134,0.314,0.000148,0.187,0.161,130.015,4,funk
140,Papum,MC Kevinho,Papum,60,139980,2018-05-04,1,0.731,0.752,7,-5.109,1,0.174,0.286,0.0,0.0548,0.782,129.717,4,funk
141,Olha A Explosão - Remix,MC Kevinho,Olha A Explosão (Remix),61,210773,2018-04-27,1,0.759,0.644,6,-4.858,1,0.116,0.326,0.0,0.0469,0.813,89.983,4,funk
142,Bum Bum Tam Tam,MC Fioti,Bum Bum Tam Tam,71,213988,2017-12-15,1,0.896,0.675,1,-3.908,1,0.124,0.346,8.11e-06,0.262,0.659,131.999,4,funk
143,Não encosta,Ludmilla,Não encosta,55,144039,2018-04-20,1,0.902,0.491,11,-9.207,0,0.165,0.211,7.09e-05,0.342,0.552,139.966,4,funk
144,Nossa Que Absurdo,Jerry Smith,Nossa Que Absurdo - Single,54,189518,2017-06-12,1,0.656,0.861,7,-0.111,0,0.131,0.564,0.00583,0.0733,0.838,132.956,4,funk
