,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
379,Directions (Prod. By Michael Miller) - Radio Edit,Juan Calderon,Directions (Prod. By Michael Miller),27,180937,2015-12-11,1,0.599,0.486,4,-9.832,0,0.0874,0.314,0.0878,0.111,0.0673,107.829,4,electronic
380,Fight Your Fire,AYER,Fight Your Fire,24,205580,2014-08-18,1,0.63,0.65,5,-6.153,1,0.0433,0.245,1.16e-05,0.144,0.382,138.019,4,electronic
381,Firefly,Mura Masa,Someday Somewhere,6,228000,2015-04-10,2,0.793,0.449,10,-9.243,1,0.136,0.415,2.02e-06,0.0642,0.46,109.982,4,electronic
382,Fly (Duskus Remix),San Holo,Cosmos (Remixes),0,166243,2014-11-26,1,0.472,0.559,8,-9.365,0,0.263,0.0194,0.0254,0.206,0.563,145.035,4,electronic
383,Ghost,Mystery Skulls,Forever,56,259079,2014-10-27,6,0.667,0.611,6,-4.798,0,0.0335,0.0328,0.0353,0.0963,0.269,119.97,4,electronic
384,Girls,Slow Magic,How to Run Away,0,271000,2014-10-03,2,0.684,0.653,1,-6.431,0,0.064,0.196,0.0,0.158,0.342,101.012,4,electronic
385,Gold,Cabu,Gold,0,236307,2016-03-02,1,0.713,0.45,10,-6.281,0,0.0339,0.0186,0.159,0.0772,0.245,130.016,4,electronic
386,Gold - Moon Boots Remix,Bondax,Gold,33,310320,2013-04-23,2,0.871,0.522,9,-7.353,1,0.0462,0.00127,0.039,0.0706,0.414,117.989,4,electronic
387,Higher (feat. Emil Heró) - Oliver Nelson & Skogsrå Remix,Tobtok,Higher (feat. Emil Hero) [Remixes] EP,0,248470,2014-10-10,2,0.599,0.834,6,-2.77,1,0.0529,0.0726,0.00957,0.113,0.908,170.048,4,electronic
388,Hoyle Road,Pedestrian,Hoyle Road,0,290836,2013-04-29,1,0.744,0.742,9,-7.965,0,0.0539,0.0218,0.399,0.0735,0.327,120.969,4,electronic
389,How Did I Get Here,ODESZA,Summer's Gone,4,131250,2012-09-05,2,0.706,0.577,0,-6.226,0,0.0299,0.39,0.692,0.407,0.366,96.056,4,electronic
390,Hyperparadise - Flume Remix,Flume,Flume: Deluxe Edition,2,266527,2013-11-11,11,0.584,0.838,6,-7.711,1,0.0906,0.0597,0.38,0.086,0.343,145.001,4,electronic
391,I Wanna Go,Summer Heart,About A Feeling,49,247572,2012-04-25,2,0.611,0.742,7,-7.402,1,0.0445,0.00768,0.831,0.232,0.343,103.039,4,electronic
392,Lay It All On Me (feat. Ed Sheeran),Rudimental,We The Generation (Deluxe Edition),2,242440,2015-09-18,13,0.669,0.747,6,-7.108,1,0.0428,0.141,0.0,0.185,0.483,122.531,4,electronic
393,Memories That You Call (feat. Monsoonsiren),ODESZA,In Return,53,248000,2014-09-08,11,0.599,0.553,5,-8.176,1,0.0325,0.448,0.905,0.137,0.191,120.025,4,electronic
394,Metaphysical,Autograf,Metaphysical,38,339000,2015-10-06,1,0.797,0.722,7,-6.846,0,0.0401,0.212,0.06,0.105,0.233,120.036,4,electronic
395,Ocean Drive,Duke Dumont,Ocean Drive,74,206320,2015-07-31,1,0.686,0.718,8,-5.054,0,0.0431,0.00637,0.000703,0.119,0.557,115.026,4,electronic
396,Panama City,Matthew Young,DIVE EP,30,223319,2015-06-12,4,0.468,0.544,11,-8.578,0,0.207,0.577,0.0,0.181,0.438,76.413,5,electronic
397,Pizza Guy,Touch Sensitive,Pizza Guy / Show Me,39,349413,2013-04-19,1,0.629,0.81,4,-5.101,0,0.0264,0.00213,0.653,0.264,0.287,105.996,4,electronic
398,Sleepless,Flume,Flume,49,209376,2012-11-12,4,0.53,0.688,9,-7.482,0,0.169,0.0335,4.91e-05,0.0886,0.389,175.13,4,electronic
399,Snare,Cosmo's Midnight,Snare,41,201986,2014-11-14,1,0.527,0.537,10,-8.935,1,0.138,0.324,0.0,0.176,0.307,110.004,4,electronic
400,Sun Models (feat. Madelyn Grant),ODESZA,Sun Models (feat. Madelyn Grant),2,160000,2014-02-12,1,0.529,0.601,8,-5.847,0,0.116,0.0455,0.564,0.0959,0.458,119.857,4,electronic
401,You & Me - Flume Remix,Disclosure,Settle (The Remixes),67,282812,2013-06-11,8,0.601,0.393,10,-6.879,0,0.0253,0.377,0.0002,0.132,0.27,75.031,4,electronic
402,Waited 4 U,Slow Magic,How To Run Away,11,236156,2014-09-09,3,0.694,0.652,6,-5.823,0,0.0312,0.729,0.911,0.137,0.3,124.008,4,electronic
403,We Belong - Odesza Remix,RAC,We Belong (Odesza Remix),50,318306,2015-02-10,1,0.518,0.762,0,-8.276,1,0.0429,0.000557,0.0967,0.132,0.0697,114.984,4,electronic
404,World Away,Kasbo,World Away,45,204012,2015-10-16,1,0.525,0.705,11,-6.327,0,0.0453,0.041,0.0152,0.208,0.048,99.949,4,electronic
405,You're On (feat. Kyan),Madeon,Adventure (Deluxe),55,192720,2015-03-27,2,0.49,0.914,10,-3.202,1,0.167,0.0227,0.0,0.793,0.241,100.1,4,electronic
406,Is It Love,3LAU,Is It Love,53,228960,2016-04-08,1,0.643,0.742,9,-7.2,1,0.0412,0.0671,0.00379,0.161,0.294,125.001,4,electronic
407,Say It (feat. Tove Lo),Flume,Say It,6,262521,2016-04-21,1,0.598,0.532,3,-6.833,0,0.0295,0.0668,3.22e-06,0.0617,0.261,74.963,4,electronic
408,Say Sumthin,Zak Abel,One Hand On The Future,32,226394,2015-08-28,2,0.723,0.575,6,-4.836,0,0.127,0.0318,0.0,0.0749,0.218,114.756,4,electronic
409,Firestone (feat. Conrad Sewell),Kygo,Firestone (feat. Conrad Sewell),26,273684,2015-06-24,1,0.486,0.652,11,-7.226,0,0.052,0.408,6.63e-05,0.077,0.391,113.055,4,electronic
410,Yours,SG Lewis,Yours,0,230540,2016-05-23,1,0.65,0.251,6,-11.947,0,0.295,0.563,1.15e-05,0.276,0.198,127.72,4,electronic
411,Holding Back,SG Lewis,Holding Back,0,225653,2016-06-14,1,0.74,0.579,11,-6.712,0,0.0737,0.18,3.44e-05,0.1,0.524,104.005,4,electronic
412,Time To Realize,Lemaitre,Relativity 2,24,210773,2012-05-25,2,0.649,0.702,10,-8.15,1,0.307,0.216,7.85e-05,0.428,0.557,120.912,4,electronic
413,Be Your Girl (Kaytranada Edition),Teedra Moses,Be Your Girl (Kaytranada Edition),60,268087,2018-05-04,1,0.866,0.679,6,-6.74,0,0.388,0.214,4.8e-06,0.101,0.272,115.015,4,electronic
414,Those Days,KAASI,Tramuntana,48,320000,2015-06-02,2,0.905,0.407,4,-14.233,0,0.182,0.655,0.881,0.0939,0.242,119.985,4,electronic
415,Electric Feel,MGMT,Oracular Spectacular,76,229640,2007-12-14,4,0.763,0.807,1,-3.714,1,0.035,0.0714,0.28,0.348,0.559,103.038,3,electronic
416,Friends (feat. Bon Iver),Francis and the Lights,Friends (feat. Bon Iver),48,188336,2016-07-01,1,0.457,0.477,8,-9.323,1,0.102,0.281,0.000822,0.0914,0.627,144.855,4,electronic
417,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,"At Night, Alone.",72,197933,2016-05-06,13,0.663,0.713,7,-6.647,0,0.112,0.0353,7.68e-06,0.0843,0.69,101.965,4,electronic
418,Long Time Coming,KAASI,Tramuntana,42,256000,2015-06-02,3,0.875,0.526,5,-12.573,1,0.0661,0.367,0.713,0.079,0.393,120.0,4,electronic
419,"Middle of Things, Beautiful Wife (feat. Xavier Omär))",Sango,North,51,222000,2013-07-23,3,0.377,0.334,8,-10.833,0,0.0757,0.0858,0.00182,0.0756,0.0919,80.521,4,electronic
420,Hyperreal,Flume,Hyperreal,1,254062,2017-05-05,1,0.675,0.843,11,-5.205,0,0.3,0.0358,0.064,0.152,0.536,110.034,4,electronic
421,Let Go,RAC,Strangers,53,280120,2014-01-01,1,0.749,0.844,10,-5.9,1,0.0331,0.0956,0.0106,0.348,0.751,110.001,4,electronic
422,Jaigantic (Galimatias Remix),Tora,Jaigantic (Galimatias Remix),51,179998,2014-12-16,1,0.53,0.54,5,-6.859,1,0.0499,0.101,0.0,0.35,0.476,130.038,4,electronic
423,Beautiful Escape,Tom Misch,Beat Tape 2,65,276785,2015-08-28,11,0.944,0.514,5,-7.895,1,0.195,0.0684,0.00209,0.103,0.331,120.004,4,electronic
424,Lost Tonight,Saje,Lost Tonight,48,198912,2014-11-27,1,0.538,0.268,11,-10.783,0,0.0819,0.691,0.0411,0.089,0.223,79.681,4,electronic
425,On My Own,3LAU,Ultraviolet,45,228362,2018-02-16,5,0.409,0.855,4,-4.82,0,0.0385,0.00975,1.2e-05,0.19,0.078,173.981,3,electronic
426,Machine,Lemaitre,Machine,38,193253,2018-03-02,1,0.707,0.744,8,-5.489,1,0.0297,6.73e-05,0.115,0.108,0.376,118.019,4,electronic
427,Take a Chance (feat. Little Dragon),Flume,Skin,1,328630,2016-05-27,12,0.401,0.51,11,-6.284,1,0.0785,0.343,0.000225,0.151,0.348,139.888,4,electronic
428,Surreal,Louis Futon,Surreal,50,238651,2017-03-10,1,0.301,0.654,0,-5.892,1,0.237,0.236,0.0,0.128,0.203,177.941,4,electronic
429,Fade Into Darkness - Vocal Radio Mix,Avicii,Fade Into Darkness,14,198133,2011-01-01,1,0.556,0.885,6,-4.045,1,0.0321,0.00786,1.95e-06,0.138,0.771,125.997,4,electronic
430,Silhouettes - Original Radio Edit,Avicii,Silhouettes,18,211880,2012-01-01,1,0.605,0.8,5,-6.235,0,0.0545,0.155,0.0562,0.121,0.836,128.074,4,electronic
431,Dear Boy,Avicii,True,11,479333,2013-01-01,5,0.686,0.581,9,-5.911,1,0.112,0.000276,0.1,0.3,0.253,124.995,4,electronic
432,Never Say Die,CHVRCHES,Love Is Dead,20,263645,2018-05-25,6,0.532,0.668,1,-4.332,0,0.0322,0.00651,8.48e-05,0.116,0.0559,111.036,4,electronic
433,I Will Be Here,Tiësto,I Will Be Here,22,205253,2009,1,0.567,0.902,1,-4.46,0,0.0352,9.32e-05,0.00465,0.206,0.431,127.961,4,electronic
434,Is It Cold In The Water?,SOPHIE,OIL OF EVERY PEARL'S UN-INSIDES,37,212213,2018-06-14,4,0.233,0.39,0,-6.943,0,0.0336,0.000781,0.000228,0.141,0.0565,159.667,4,electronic
435,My Love (feat. Jess Glynne),Route 94,My Love (feat. Jess Glynne),69,259934,2014-02-28,1,0.814,0.622,8,-7.573,1,0.0492,0.000132,0.72,0.0658,0.726,119.976,4,electronic
436,Endorphins - Sub Focus Vs. Fred V & Grafix Remix,Sub Focus,Torus (Deluxe Version),40,275281,2013-01-01,17,0.468,0.862,11,-5.03,0,0.0432,0.00305,0.00147,0.0758,0.102,174.016,4,electronic
437,Resonance,Home,Odyssey,65,212881,2014-07-01,9,0.567,0.743,8,-8.614,1,0.0626,0.0356,0.847,0.221,0.423,170.083,5,electronic
438,It Is What It Isn't,Julian Gray,Autonomous.,32,260625,2018-09-21,2,0.695,0.807,9,-8.274,0,0.0766,0.0386,0.0546,0.512,0.061,128.045,4,electronic
439,VIVID DREAMS,KAYTRANADA,99.9%,58,276760,2016-05-06,12,0.703,0.571,1,-13.1,1,0.107,0.206,0.298,0.15,0.26,117.95,4,electronic
440,Shooting Stars,Bag Raiders,Bag Raiders (Deluxe),71,235813,2011-01-01,3,0.634,0.711,11,-6.187,1,0.0457,0.0933,0.0309,0.0823,0.451,124.962,4,electronic
441,Me & You ◑,HONNE,Love Me / Love Me Not,63,243600,2018-08-24,2,0.769,0.546,0,-8.27,0,0.0387,0.645,0.000231,0.0948,0.603,120.22,4,electronic
442,Day 1 ◑,HONNE,Love Me / Love Me Not,65,233600,2018-08-24,3,0.503,0.581,6,-7.007,1,0.0881,0.21,0.000708,0.257,0.633,94.555,4,electronic
443,Sad Machine,Porter Robinson,Worlds,61,350690,2014-08-12,2,0.475,0.703,0,-4.9,0,0.034,0.0344,1.96e-06,0.0723,0.299,88.518,4,electronic
444,Dreams,ZHU,stardustexhalemarrakechdreams,52,268043,2017-08-18,4,0.521,0.55,1,-6.222,1,0.0709,0.0029,0.171,0.0955,0.0391,184.018,4,electronic
445,Promises,NERO,Welcome Reality,51,257359,2011-01-01,13,0.489,0.952,9,-4.372,0,0.0616,4.5e-05,0.00639,0.469,0.293,143.935,4,electronic
446,Ghosts 'n' Stuff - Radio Edit,deadmau5,Ghosts 'n' Stuff (feat. Rob Swire),44,191413,2009,1,0.536,0.821,8,-5.353,1,0.0897,7.61e-05,0.00443,0.619,0.36,127.991,4,electronic
447,Fire May Save You - Dillistone Remix,Frances,Kitsuné: Fire May Save You,0,238367,2014-09-02,2,0.635,0.606,2,-7.477,1,0.0483,0.194,9.06e-05,0.233,0.0547,119.82,4,electronic
448,Is It Cold In The Water? - Flume & Eprom Remix,Flume,Hi This Is Flume (Mixtape),58,287331,2019-03-20,7,0.202,0.694,1,-6.974,0,0.0412,0.000657,0.000289,0.483,0.152,158.865,5,electronic
449,Without Me - ILLENIUM Remix,Halsey,Without Me (ILLENIUM Remix),68,248906,2018-11-30,1,0.639,0.71,6,-3.358,1,0.0479,0.483,2.22e-06,0.219,0.373,136.004,4,electronic
450,Bye Bye (feat. Ivy Adara),Gryffin,Gravity Pt. 1,68,210928,2018-12-14,5,0.618,0.754,4,-3.739,1,0.0882,0.00271,0.0,0.213,0.485,148.013,4,electronic
451,Somebody,The Chainsmokers,Sick Boy...Side Effects,5,223146,2018-07-27,2,0.532,0.616,10,-7.074,0,0.0328,0.186,0.0,0.0928,0.292,101.883,4,electronic
452,Can't Help Myself,Vincent,For You,45,280125,2019-02-22,5,0.624,0.706,10,-7.435,0,0.0353,0.523,0.000979,0.119,0.412,109.982,4,electronic
453,Leaving (feat. Yuna),Ekali,Crystal Eyes,57,175851,2018-09-28,5,0.587,0.668,8,-5.79,0,0.0435,0.222,0.0,0.0589,0.124,93.974,4,electronic
454,Breathe Without,Nurko,Breathe Without,51,226315,2019-01-31,1,0.454,0.809,8,-3.333,1,0.0528,0.531,3.02e-06,0.137,0.2,113.635,4,electronic
455,Just For A Moment (feat. Iselin),Gryffin,Just For A Moment (feat. Iselin),12,254556,2018-06-22,1,0.539,0.778,1,-6.32,0,0.0612,0.0169,6.68e-06,0.276,0.42,143.988,4,electronic
456,Take You Down,ILLENIUM,Take You Down,63,221294,2018-08-03,1,0.285,0.694,11,-3.358,1,0.0482,0.511,0.000128,0.374,0.163,170.124,4,electronic
457,Happier - Kasbo Remix,Ed Sheeran,Happier (Kasbo Remix),52,256800,2018-07-27,1,0.56,0.823,0,-3.228,1,0.0311,0.0256,0.000433,0.0891,0.0733,100.003,4,electronic
458,Drowning (feat. Robokid),Jai Wolf,The Cure To Loneliness,25,270013,2019-04-05,9,0.548,0.814,11,-6.34,1,0.0313,0.135,0.799,0.303,0.0533,95.004,4,electronic
459,Into You,Matisse & Sadko,Into You,51,161538,2017-12-08,1,0.553,0.687,8,-6.4,1,0.034,0.0336,0.0,0.125,0.278,156.0,4,electronic
460,Rear View,Prince Woods,Rear View,47,178584,2018-06-22,1,0.568,0.584,2,-8.711,1,0.0654,0.389,0.00729,0.114,0.401,93.888,4,electronic
461,Pray (feat. Kameron Alexander),ILLENIUM,Pray (feat. Kameron Alexander),61,295890,2019-03-22,1,0.487,0.693,10,-4.05,0,0.0395,0.136,1.02e-05,0.105,0.29,145.937,4,electronic
462,All Your Days,Shallou,All Your Days,55,275013,2019-02-28,1,0.537,0.347,4,-10.245,1,0.0303,0.444,0.00343,0.111,0.0968,110.011,4,electronic
463,Would You Understand (feat. Carly Paige),3LAU,Would You Understand (feat. Carly Paige),56,210000,2019-01-04,1,0.701,0.722,6,-6.025,0,0.0486,0.178,0.000494,0.177,0.206,112.021,4,electronic
464,"Affliction (Tiësto & Zaxx, feat. Olivera)",Various Artists,Ninjawerks (Vol.1),50,331498,2018-12-14,2,0.498,0.573,8,-6.757,0,0.0469,0.00916,0.014,0.146,0.0738,139.913,4,electronic
465,Tough (feat. Noah Kahan),Quinn XCII,Road to Michigan (1-3),32,178133,2018-12-14,1,0.741,0.576,10,-7.026,1,0.0618,0.377,0.0,0.125,0.699,93.082,4,electronic
466,Start It Over (feat. CVBZ & Shy Martin),Various Artists,Ninjawerks (Vol.1),62,167679,2018-12-14,3,0.712,0.839,10,-5.136,1,0.26,0.173,0.0,0.0814,0.565,99.909,4,electronic
467,I Wanna Know,RL Grime,NOVA,60,206727,2018-07-27,12,0.432,0.85,10,-4.417,1,0.0771,0.501,6.59e-06,0.203,0.109,82.607,4,electronic
468,Lie,Shallou,Lie,61,215445,2018-01-25,1,0.655,0.427,2,-11.684,0,0.0799,0.295,0.00108,0.0788,0.224,107.992,4,electronic
469,Better Apart (feat. Dresage),Jai Wolf,Better Apart (feat. Dresage),34,234986,2019-03-29,1,0.489,0.703,4,-4.564,0,0.026,0.013,6.04e-05,0.104,0.256,149.977,4,electronic
470,Cold as Stone,Kaskade,Cold as Stone,49,241613,2018-03-16,1,0.504,0.64,7,-3.977,1,0.0402,0.586,0.0,0.176,0.436,129.924,4,electronic
471,Focus - Netsky Remix,Elias,Focus,48,219428,2018-04-20,3,0.61,0.708,6,-3.374,0,0.0415,0.327,4.89e-06,0.102,0.114,139.942,4,electronic
472,Hate Being Alone,SLANDER,Hate Being Alone,52,236832,2018-11-29,1,0.501,0.969,7,-2.011,1,0.353,0.0132,5.15e-06,0.139,0.17,74.767,4,electronic
473,If We Stay (feat. Ivy Adara),Various Artists,Ninjawerks (Vol.1),47,184285,2018-12-14,7,0.668,0.799,7,-6.815,1,0.0494,0.146,4.64e-05,0.099,0.444,139.903,4,electronic
474,Broken Hearts,Philly K.,Broken Hearts,44,171850,2019-02-25,1,0.494,0.791,2,-2.736,1,0.06,0.0389,2.14e-06,0.128,0.0725,126.126,4,electronic
475,Straightjacket - Shallou Remix,Quinn XCII,Straightjacket (Shallou Remix),50,182213,2017-09-29,1,0.422,0.572,0,-9.718,0,0.435,0.485,0.0,0.186,0.394,145.181,4,electronic
476,Breaking Me,Curtis Lowe,Breaking Me,42,250760,2018-11-30,1,0.699,0.71,2,-6.126,1,0.035,0.000529,0.0777,0.0989,0.159,119.944,4,electronic
477,You Don't Even Know Me,Monstercat,Monstercat Uncaged Vol. 6,44,226000,2019-02-21,1,0.566,0.903,4,-0.484,0,0.0385,0.00243,8.31e-05,0.0996,0.0406,150.074,4,electronic
478,Emotion,Hazey Eyes,Love Lost - EP,57,204525,2019-03-01,1,0.736,0.446,11,-9.437,1,0.0571,0.886,0.0137,0.075,0.231,106.046,4,electronic
479,Young,Sonny Side Up,Young,44,168175,2018-08-24,1,0.645,0.615,4,-9.797,1,0.0421,0.293,0.0492,0.0625,0.0495,136.979,4,electronic
480,I Miss Myself (with HRVY),NOTD,I Miss Myself (with HRVY),72,191611,2019-05-03,1,0.72,0.864,0,-3.249,1,0.208,0.0856,0.0,0.16,0.659,96.048,4,electronic
481,Falls (feat. Sasha Sloan),ODESZA,A Moment Apart (Deluxe Edition),51,232936,2018-11-30,14,0.293,0.696,6,-6.036,1,0.126,0.0396,0.000119,0.135,0.179,160.953,4,electronic
482,Finest Hour (feat. Abir),Cash Cash,Finest Hour (feat. Abir),69,215781,2018-04-12,1,0.656,0.729,5,-4.223,0,0.0765,0.0789,0.0,0.133,0.438,95.974,4,electronic
483,Heart,OTR,Heart,54,195360,2019-04-26,1,0.442,0.431,0,-9.007,0,0.0382,0.0102,0.000202,0.118,0.0707,109.128,4,electronic
484,Mean To Me (feat. ROZES),StayLoose,Mean To Me (feat. ROZES),1,176538,2018-08-10,1,0.605,0.872,8,-5.122,1,0.0643,0.0122,2.11e-05,0.147,0.586,116.956,4,electronic
485,Aldrig Mer (feat. TENDER),Kasbo,Places We Don't Know,55,243918,2018-03-23,3,0.359,0.774,7,-5.789,1,0.0745,0.0649,0.104,0.11,0.141,184.739,4,electronic
486,Wake Me When It's Quiet,Hilda,Wake Me When It's Quiet,12,215357,2018-05-14,1,0.689,0.51,4,-6.707,0,0.0458,0.365,0.000333,0.126,0.25,111.951,4,electronic
487,Ocean (feat. Jonathan Mendelsohn),Seven Lions,Ocean,55,225675,2018-03-30,1,0.499,0.791,3,-3.735,1,0.0539,0.0685,1.89e-05,0.138,0.25,99.943,4,electronic
488,Know This Love (feat. Litens),KREAM,Deep End (feat. JHart),39,225637,2018-05-25,2,0.631,0.835,2,-5.214,1,0.0568,0.113,1.2e-05,0.331,0.466,98.971,4,electronic
489,Visions,Lane 8,Visions,56,261120,2019-01-31,1,0.516,0.888,8,-10.282,1,0.0328,0.182,0.766,0.0983,0.0394,124.989,4,electronic
490,17 - 6am Remix,MK,17 (Remixes),56,263887,2017-12-15,5,0.71,0.625,8,-8.331,1,0.0346,0.00393,0.471,0.318,0.139,120.023,4,electronic
491,Someday,Tom B.,Someday,50,183533,2018-11-12,1,0.614,0.684,1,-8.123,1,0.031,0.0022,0.92,0.152,0.14,123.018,4,electronic
492,Terrified,Terror Jr,"Unfortunately, Terror Jr",56,178298,2019-01-25,4,0.897,0.449,7,-9.353,1,0.0921,0.353,4.31e-06,0.122,0.631,115.959,4,electronic
493,Go Your Own Way,why mona,Go Your Own Way,41,183061,2018-08-31,1,0.554,0.311,5,-16.268,1,0.0386,0.574,0.0682,0.116,0.114,97.921,4,electronic
494,Underwater,RÜFÜS DU SOL,SOLACE,64,349293,2018-10-19,7,0.611,0.809,6,-6.63,0,0.0342,0.019,0.0185,0.114,0.428,118.003,4,electronic
495,You,Türküm,CULTURE,37,145573,2019-01-17,1,0.642,0.687,10,-5.979,0,0.0319,0.00241,0.000913,0.221,0.459,122.014,4,electronic
496,Stay (feat. Karen Harding),Le Youth,Stay (feat. Karen Harding),57,209920,2018-11-15,1,0.744,0.727,6,-5.163,1,0.0877,0.0499,0.0,0.186,0.596,120.105,4,electronic
497,Million Things,GATTÜSO,Million Things,47,198687,2019-05-03,1,0.754,0.763,8,-5.831,1,0.09,0.103,0.0,0.0587,0.602,105.062,4,electronic
498,Where'd U Go,ILLENIUM,Awake,59,184556,2017-09-21,5,0.464,0.637,2,-4.37,1,0.0694,0.0302,3.37e-05,0.0876,0.281,186.1,4,electronic
499,With You (feat. Wrabel),Kygo,Kids in Love,60,210573,2017-11-03,5,0.618,0.805,0,-4.731,1,0.0463,0.424,0.00796,0.332,0.335,101.022,4,electronic
500,No Captain - Dirty South Remix,Lane 8,Little by Little Remixed,45,347213,2018-10-04,1,0.626,0.755,6,-10.491,0,0.0337,0.14,0.386,0.0938,0.372,122.008,4,electronic
501,Feel Love,Feed Me,Feel Love,54,336298,2019-02-08,1,0.64,0.701,6,-5.251,1,0.0367,0.00382,0.00014,0.0959,0.125,127.005,4,electronic
502,Void,ArtLec,Void - Crow,42,209637,2019-01-04,1,0.599,0.887,7,-6.817,1,0.0363,0.00072,0.426,0.105,0.197,123.983,3,electronic
503,Without You,ILLENIUM,Ashes,48,232299,2016-02-15,7,0.592,0.803,2,-5.406,1,0.183,0.137,0.00143,0.16,0.212,93.275,4,electronic
504,Symphony,Flux Pavilion,Symphony,43,282358,2018-07-25,1,0.656,0.523,8,-6.862,0,0.0764,0.00843,0.00167,0.0687,0.279,119.96,4,electronic
505,Hurricane - OFFAIAH Remix,deadmau5,mau5ville: Level 3,45,375234,2019-02-01,8,0.827,0.649,0,-7.228,1,0.0498,0.000283,0.815,0.075,0.286,125.009,4,electronic
506,Coda,Funkin Matt,Coda,49,163713,2018-04-23,1,0.792,0.557,10,-9.633,1,0.248,0.146,0.369,0.295,0.374,124.004,4,electronic
507,Nothing Breaks Like a Heart - Don Diablo Remix,Mark Ronson,Nothing Breaks Like a Heart (Don Diablo Remix),69,216774,2019-01-25,1,0.712,0.871,7,-3.571,0,0.225,0.179,1.94e-06,0.203,0.379,123.974,4,electronic
508,No Place,RÜFÜS DU SOL,No Place,49,237986,2018-05-24,1,0.609,0.852,4,-6.909,0,0.0316,0.0156,0.184,0.187,0.205,120.001,4,electronic
509,Snow In Gothenburg,Kasbo,Places We Don't Know,56,223218,2018-03-23,5,0.393,0.632,5,-8.118,1,0.0378,0.3,0.00339,0.367,0.156,100.056,4,electronic
510,I Miss You,CID,Bad For Me EP,4,171428,2018-03-16,1,0.738,0.864,0,-3.228,1,0.0864,0.0103,0.000104,0.0847,0.397,125.946,4,electronic
511,Rain,ARTY,Rain,52,202517,2018-03-30,1,0.49,0.864,10,-4.165,1,0.0308,0.00209,0.0269,0.169,0.0579,128.047,4,electronic
512,Here on My Own,Swardy,Here on My Own,40,350260,2018-07-27,2,0.793,0.51,1,-8.88,1,0.039,0.131,0.861,0.0681,0.433,120.003,4,electronic
513,You Played Yourself,Victor Magan,You Played Yourself,48,186545,2019-04-18,1,0.664,0.632,11,-8.224,0,0.0545,0.0699,0.0,0.13,0.272,110.055,4,electronic
514,With You,ILLENIUM,Ashes,54,186125,2016-02-15,3,0.676,0.697,7,-5.934,1,0.0412,0.0772,4.65e-05,0.326,0.118,89.95,4,electronic
515,Letting People Go (feat. Prinze George),Carnage,Letting People Go (feat. Prinze George),58,240024,2019-03-15,1,0.795,0.695,9,-9.097,1,0.0384,0.324,0.00746,0.107,0.418,119.999,4,electronic
516,The End (Want It All),Disco Fries,The End (Want It All),43,170280,2019-04-12,1,0.525,0.753,7,-6.656,1,0.134,0.327,0.0,0.0686,0.401,165.922,4,electronic
517,Another Chance (Don Diablo Edit),Big Pineapple,Another Chance (Don Diablo Edit),18,172380,2018-06-29,1,0.584,0.959,9,-1.785,0,0.0942,0.00272,0.0,0.553,0.0729,125.987,4,electronic
518,Hurricane - Arty Remix,Halsey,Room 93: The Remixes,61,224520,2015-03-03,1,0.448,0.845,0,-4.123,1,0.0611,0.0265,4.24e-06,0.376,0.458,127.978,4,electronic
519,Sound of Walking Away,ILLENIUM,Awake,59,253333,2017-09-21,9,0.345,0.79,2,-2.761,1,0.065,0.075,0.000165,0.101,0.208,179.849,4,electronic
520,All Your Love,Flight Facilities,All Your Love,49,285004,2018-05-30,1,0.648,0.752,5,-9.1,1,0.0456,0.43,0.12,0.112,0.232,119.931,4,electronic
521,Walls,Anden,Walls,40,230999,2019-02-15,1,0.592,0.817,7,-7.979,1,0.0343,0.00684,0.00489,0.0971,0.294,122.957,4,electronic
522,Embrace,Agoria,Embrace,40,243287,2018-10-12,1,0.666,0.594,7,-8.067,0,0.0578,0.562,0.484,0.0983,0.939,95.025,4,electronic
523,A Love That's Hard to Find - Radio Edit,Chicane,A Love That's Hard to Find (Remixes),15,173697,2018-07-06,1,0.694,0.899,7,-4.682,0,0.0299,0.0373,0.531,0.264,0.139,122.001,4,electronic
524,Hurt Me,Sonny Fodera,Hurt Me,50,234190,2019-03-08,1,0.633,0.787,10,-5.724,0,0.0269,0.0119,0.285,0.0669,0.255,124.982,4,electronic
525,Better On My Own,Mollie Collins,Better On My Own,40,219428,2019-05-03,1,0.509,0.818,10,-6.137,1,0.0391,0.000952,0.000433,0.336,0.166,174.99,4,electronic
526,Pick Up - Even Shorter Version,DJ Koze,Pick Up (Even Shorter Version),50,228480,2018-07-19,1,0.728,0.599,5,-8.85,1,0.0668,1.86e-05,0.699,0.145,0.541,124.887,4,electronic
527,No More Chances,JAJO,No More Chances,35,202375,2018-06-22,1,0.745,0.815,6,-6.082,1,0.144,0.0134,1.05e-05,0.0547,0.453,120.139,4,electronic
528,Sun & Moon - Marcus Schossow Remix,Above & Beyond,Thing Called Love (The Remixes),26,446920,2011,4,0.718,0.703,6,-8.418,0,0.113,0.00158,0.678,0.643,0.158,129.001,4,electronic
